stock_code,declared_basis,total_return_available,n_rows,n_beyond_limit,identity_first,identity_last,identity_drift,identity_std,verdict,reason
600521,forward_adjusted,True,644,0,1.0311085142021015,1.0003111074766828,0.030787828401811934,0.009727668470825047,inconclusive,窗口内未发生可观察的公司行为（漂移 3.0788%）
600547,forward_adjusted,True,644,0,1.0278677611175842,0.9999289752793731,0.027940770323617414,0.007414463795184629,inconclusive,窗口内未发生可观察的公司行为（漂移 2.7941%）
600549,forward_adjusted,True,644,0,1.0562438337319637,0.9999538572976185,0.0562925739258302,0.01832617513204524,confirmed,恒等式比值自 1.0562 收敛至 1.0000 且无越限跳空
600570,unadjusted,True,644,0,0.9999999984106616,0.9999999982592288,1.5143286624663688e-10,1.3083435847096346e-09,confirmed,close 日收益与申报总收益最大背离 0.0090
600578,forward_adjusted,True,644,0,1.0911169502108273,1.000445703331871,0.09063085240606861,0.024966251847186847,confirmed,恒等式比值自 1.0911 收敛至 1.0004 且无越限跳空
600584,unadjusted,True,639,0,0.9999999967188121,0.9999999998531344,3.1343222461899245e-09,6.189081976205654e-10,confirmed,close 日收益与申报总收益最大背离 0.0038
600585,forward_adjusted,True,644,0,1.1224759907509094,1.0005409222092263,0.12186914681355221,0.03566593651489999,confirmed,恒等式比值自 1.1225 收敛至 1.0005 且无越限跳空
600588,unadjusted,True,644,0,1.0004459856801715,0.9999999993031637,0.0004459863773185191,0.0001992598051544497,confirmed,close 日收益与申报总收益最大背离 0.0000
600600,forward_adjusted,True,644,0,1.110287454309505,1.000057991229704,0.1102230711083656,0.028728057971429743,confirmed,恒等式比值自 1.1103 收敛至 1.0001 且无越限跳空
600606,forward_adjusted,True,644,0,0.9996120224352232,0.9994776092043061,0.00013448348385125541,0.0005639390435867645,inconclusive,窗口内未发生可观察的公司行为（漂移 0.0134%）
600642,forward_adjusted,True,644,0,1.162486197152915,1.0002720545627297,0.16217002349535536,0.044330755369354304,confirmed,恒等式比值自 1.1625 收敛至 1.0003 且无越限跳空
600649,forward_adjusted,True,644,0,1.037226065069727,1.0001885203426597,0.037030563712507236,0.010671196546854679,confirmed,恒等式比值自 1.0372 收敛至 1.0002 且无越限跳空
600660,unadjusted,True,644,0,0.9999999972255613,0.9999999975255186,2.9995728123566323e-10,6.187199535684274e-10,confirmed,close 日收益与申报总收益最大背离 0.0309
600674,forward_adjusted,True,644,0,1.0801103864416783,0.9992617424792679,0.08090837517887639,0.020405030283938613,confirmed,恒等式比值自 1.0801 收敛至 0.9993 且无越限跳空
600685,unadjusted,True,644,0,0.9999999972999883,0.9999999955609212,1.7390671125383506e-09,2.045492744924725e-09,confirmed,close 日收益与申报总收益最大背离 0.0053
600702,forward_adjusted,True,644,0,1.043518380229007,0.9998435156201364,0.043681700112623956,0.012544220213681914,confirmed,恒等式比值自 1.0435 收敛至 0.9998 且无越限跳空
600703,unadjusted,True,644,0,0.9999999958574844,0.9999999992176751,3.3601906812563698e-09,1.5442747952216584e-09,confirmed,close 日收益与申报总收益最大背离 0.0024
600745,unadjusted,True,641,0,0.9999999979376705,0.9999999992739235,1.3362529971416848e-09,4.193515487182569e-09,confirmed,close 日收益与申报总收益最大背离 0.0043
600760,unadjusted,True,644,0,1.003994078736758,1.0019002219948197,0.002089885495553112,0.01115983246044758,confirmed,close 日收益与申报总收益最大背离 0.0098
600761,unadjusted,True,644,0,0.9999999955150043,0.9999999935521353,1.9628689784667586e-09,2.135137629061554e-09,confirmed,close 日收益与申报总收益最大背离 0.0371
600780,forward_adjusted,True,644,0,1.0680378288642935,0.9998510959210458,0.06819688773800392,0.016932406692746392,confirmed,恒等式比值自 1.0680 收敛至 0.9999 且无越限跳空
600795,forward_adjusted,True,644,0,1.1066910784375834,1.0012863978290167,0.1052692624578786,0.03209902864604032,confirmed,恒等式比值自 1.1067 收敛至 1.0013 且无越限跳空
600798,unadjusted,True,644,0,0.999999993955979,0.9999999811669402,1.278903916102081e-08,2.746116660515721e-08,confirmed,close 日收益与申报总收益最大背离 0.0106
600809,forward_adjusted,True,644,0,1.11048435857593,0.9991355671587547,0.11144512824602804,0.02658852371423862,confirmed,恒等式比值自 1.1105 收敛至 0.9991 且无越限跳空
600835,unadjusted,True,644,0,0.999999988871157,0.9999999768642153,1.2006942107234408e-08,5.7968949293643345e-09,confirmed,close 日收益与申报总收益最大背离 0.0340
600837,forward_adjusted,True,644,0,1.013544623714885,0.9993272250152245,0.014226970249353377,0.006862158576555523,inconclusive,窗口内未发生可观察的公司行为（漂移 1.4227%）
600863,forward_adjusted,True,644,0,1.1483165281449639,1.0006038763738487,0.14762350542396496,0.04246828217009151,confirmed,恒等式比值自 1.1483 收敛至 1.0006 且无越限跳空
600875,forward_adjusted,True,644,0,1.0708360319473118,0.9999250961296972,0.07091624771903615,0.020248825060190656,confirmed,恒等式比值自 1.0708 收敛至 0.9999 且无越限跳空
600886,forward_adjusted,True,644,0,1.0993796087219911,0.9995653523160947,0.09985765930623414,0.025967976369994816,confirmed,恒等式比值自 1.0994 收敛至 0.9996 且无越限跳空
600887,forward_adjusted,True,644,0,1.1450437091759473,1.0003549328729961,0.14463743972092824,0.042872553631232956,confirmed,恒等式比值自 1.1450 收敛至 1.0004 且无越限跳空
600893,unadjusted,True,644,0,1.0001761544824403,1.0001761559846842,1.5019793186965558e-09,9.604109777507609e-10,confirmed,close 日收益与申报总收益最大背离 0.0044
600900,forward_adjusted,True,644,0,1.101266494452718,1.0011552834450177,0.09999568764519062,0.027834713093531634,confirmed,恒等式比值自 1.1013 收敛至 1.0012 且无越限跳空
600905,forward_adjusted,True,644,0,1.0467642415431935,0.9979023629559528,0.04896458852197094,0.01390460458466952,confirmed,恒等式比值自 1.0468 收敛至 0.9979 且无越限跳空
600918,forward_adjusted,True,644,0,1.0176742466188884,0.9997983755058792,0.01787947605332363,0.004602676106395888,inconclusive,窗口内未发生可观察的公司行为（漂移 1.7879%）
600919,forward_adjusted,True,644,0,1.180928046192475,1.0006349128846719,0.18017873550708563,0.0541818683890265,confirmed,恒等式比值自 1.1809 收敛至 1.0006 且无越限跳空
600926,forward_adjusted,True,644,0,1.1314815270846228,0.9991935890053314,0.13239470262312247,0.04283958918354741,confirmed,恒等式比值自 1.1315 收敛至 0.9992 且无越限跳空
600958,forward_adjusted,True,644,0,1.069594617691924,1.0005119255428667,0.06904734504945931,0.01894590535338695,confirmed,恒等式比值自 1.0696 收敛至 1.0005 且无越限跳空
600961,forward_adjusted,True,644,0,0.999751951315767,0.9999006192714947,0.00014868273192591985,0.00016795847009433966,inconclusive,窗口内未发生可观察的公司行为（漂移 0.0149%）
600971,forward_adjusted,True,644,0,1.1769686980389664,1.0001855110126496,0.17675039788101965,0.0535304682526178,confirmed,恒等式比值自 1.1770 收敛至 1.0002 且无越限跳空
600988,forward_adjusted,True,644,0,1.017865120683096,1.0000730167783192,0.01779080487752105,0.005234097040926603,inconclusive,窗口内未发生可观察的公司行为（漂移 1.7791%）
600998,forward_adjusted,True,644,0,1.4454327710829664,1.0002152509468427,0.44512170726717426,0.14507546607743788,confirmed,恒等式比值自 1.4454 收敛至 1.0002 且无越限跳空
600999,forward_adjusted,True,644,0,1.0735011737917008,0.9998279591306661,0.07368589164589112,0.022744862997163932,confirmed,恒等式比值自 1.0735 收敛至 0.9998 且无越限跳空
601006,unadjusted,True,644,0,0.9999999986373052,0.9999999973347984,1.302506769107481e-09,7.617462419839576e-10,confirmed,close 日收益与申报总收益最大背离 0.0535
601009,forward_adjusted,True,644,0,1.1667601462442887,0.9989613333327348,0.16797328115968568,0.052036857964649526,confirmed,恒等式比值自 1.1668 收敛至 0.9990 且无越限跳空
601012,forward_adjusted,True,644,0,1.0119601720751072,1.0002075201430862,0.011750213526028785,0.0048376752535938495,inconclusive,窗口内未发生可观察的公司行为（漂移 1.1750%）
601016,forward_adjusted,True,644,0,1.0635766118678776,1.0002157672313585,0.06334717639165466,0.02313519418018722,confirmed,恒等式比值自 1.0636 收敛至 1.0002 且无越限跳空
601018,unadjusted,True,644,0,1.2307126284273795,0.9999999949895403,0.23071263459381552,0.10961986895482452,confirmed,close 日收益与申报总收益最大背离 0.0276
601066,forward_adjusted,True,644,0,1.0357617281848897,0.9985109349384341,0.03730634482110329,0.01062523452246552,confirmed,恒等式比值自 1.0358 收敛至 0.9985 且无越限跳空
601069,forward_adjusted,True,644,0,1.0087492096697752,1.0000386278451217,0.008710245366644553,0.002416423201780782,inconclusive,窗口内未发生可观察的公司行为（漂移 0.8710%）
601088,forward_adjusted,True,644,0,1.166496110111221,1.002088008155078,0.1640655317878028,0.05521359890047381,confirmed,恒等式比值自 1.1665 收敛至 1.0021 且无越限跳空
601100,unadjusted,True,644,0,0.9999999976537876,0.9999999980891918,4.354042681953274e-10,1.618985257813182e-09,confirmed,close 日收益与申报总收益最大背离 0.0147
601108,forward_adjusted,True,644,0,1.0469081409042968,0.9996725483027882,0.04725106504295207,0.0149388943529357,confirmed,恒等式比值自 1.0469 收敛至 0.9997 且无越限跳空
601111,unadjusted,True,644,0,1.0557463973032157,1.3687684975828511,0.22868885485924784,0.09285442161859425,confirmed,close 日收益与申报总收益最大背离 0.0000
601138,unadjusted,True,644,0,1.0017176121457174,0.9999999999030423,0.0017176122428417262,0.0005441811118663247,confirmed,close 日收益与申报总收益最大背离 0.0271
601166,forward_adjusted,True,644,0,1.178328011896331,0.9996802555998721,0.17870489618629004,0.05498572342834402,confirmed,恒等式比值自 1.1783 收敛至 0.9997 且无越限跳空
601168,forward_adjusted,True,644,0,1.0966013736349525,0.9998874459700885,0.09672481443252079,0.03786647966485398,confirmed,恒等式比值自 1.0966 收敛至 0.9999 且无越限跳空
601169,forward_adjusted,True,644,0,1.1749568783525677,0.9992941716562264,0.17578678198953024,0.048039083631104734,confirmed,恒等式比值自 1.1750 收敛至 0.9993 且无越限跳空
601186,unadjusted,True,644,0,0.9999999964833756,0.9999999934779262,3.005449444870578e-09,1.560386651138897e-09,confirmed,close 日收益与申报总收益最大背离 0.0462
601211,forward_adjusted,True,644,0,1.0789590791489136,0.998619477801249,0.08045066527698386,0.023631395353504444,confirmed,恒等式比值自 1.0790 收敛至 0.9986 且无越限跳空
601225,forward_adjusted,True,644,0,1.1746658368585476,1.0005486500511318,0.1740217097874428,0.05315841036375884,confirmed,恒等式比值自 1.1747 收敛至 1.0005 且无越限跳空
601229,forward_adjusted,True,644,0,1.1866271333186658,0.999975993180809,0.18665562114560452,0.06139878349413302,confirmed,恒等式比值自 1.1866 收敛至 1.0000 且无越限跳空
601238,unadjusted,True,644,0,1.0039912345781508,0.9999999963788626,0.003991238213741033,0.0017622583405897218,confirmed,close 日收益与申报总收益最大背离 0.0118
601288,forward_adjusted,True,644,0,1.1369315533095732,0.99192851482332,0.14618295201653808,0.044213791297510074,confirmed,恒等式比值自 1.1369 收敛至 0.9919 且无越限跳空
601298,unadjusted,True,641,0,0.9999999878017338,0.9999999857202664,2.0814674428493163e-09,3.4501810458183014e-09,confirmed,close 日收益与申报总收益最大背离 0.0316
601318,forward_adjusted,True,644,0,1.1370594730358379,1.0009778504119915,0.1359486851460665,0.04327885090449918,confirmed,恒等式比值自 1.1371 收敛至 1.0010 且无越限跳空
601319,forward_adjusted,True,644,0,1.0833512428129575,1.0011126797398988,0.08214715959288932,0.02428436041011691,confirmed,恒等式比值自 1.0834 收敛至 1.0011 且无越限跳空
601336,forward_adjusted,True,644,0,1.121790214248161,1.0006039852336786,0.12111307850346109,0.034217092987947756,confirmed,恒等式比值自 1.1218 收敛至 1.0006 且无越限跳空
601377,forward_adjusted,True,644,0,1.0627826118343022,1.0001496602564837,0.06262357931687612,0.018602505536999936,confirmed,恒等式比值自 1.0628 收敛至 1.0001 且无越限跳空
601398,forward_adjusted,True,644,0,1.1398135273183627,0.9960154710353507,0.1443733159421059,0.046358849429199545,confirmed,恒等式比值自 1.1398 收敛至 0.9960 且无越限跳空
601456,forward_adjusted,True,644,0,1.0268234658182145,1.0001031095785846,0.026717601399008917,0.0077058120050295855,inconclusive,窗口内未发生可观察的公司行为（漂移 2.6718%）
601600,forward_adjusted,True,644,0,1.073048529408554,0.9999882701647456,0.07306111623866562,0.02248914076874438,confirmed,恒等式比值自 1.0730 收敛至 1.0000 且无越限跳空
601601,forward_adjusted,True,644,0,1.1077335007744487,0.9992826224886159,0.10852873435920096,0.02911872319131663,confirmed,恒等式比值自 1.1077 收敛至 0.9993 且无越限跳空
601628,forward_adjusted,True,644,0,1.0588840657518808,0.9967250021652061,0.062363303269854065,0.01670852510546838,confirmed,恒等式比值自 1.0589 收敛至 0.9967 且无越限跳空
601633,unadjusted,True,644,0,1.0018550068049055,1.0074777242891169,0.005580984421445945,0.0020589653136359205,confirmed,close 日收益与申报总收益最大背离 0.0229
601668,unadjusted,True,644,0,1.0144994744634948,0.9999999987986503,0.014499475682263396,0.004308508551072071,confirmed,close 日收益与申报总收益最大背离 0.0576
601669,unadjusted,True,644,0,1.3178384414296818,1.3178384433304673,1.4423509053784755e-09,1.5367769973259158e-09,confirmed,close 日收益与申报总收益最大背离 0.0251
601688,forward_adjusted,True,644,0,1.0928440593101307,0.9996263023584143,0.09325260523036283,0.026587458950768462,confirmed,恒等式比值自 1.0928 收敛至 0.9996 且无越限跳空
601699,forward_adjusted,True,644,0,1.1360548299215156,1.0005629490995487,0.135415648704464,0.04408361521942797,confirmed,恒等式比值自 1.1361 收敛至 1.0006 且无越限跳空
601766,unadjusted,True,644,0,0.9999999966870478,0.9999999980115809,1.3245331498268342e-09,7.409821507099406e-10,confirmed,close 日收益与申报总收益最大背离 0.0279
601788,forward_adjusted,True,644,0,1.049046201623903,0.999745822863749,0.049312912975154166,0.01342896916177662,confirmed,恒等式比值自 1.0490 收敛至 0.9997 且无越限跳空
601800,unadjusted,True,644,0,1.0083381284284687,1.0061791259723518,0.002145743635886266,0.0015056542214479196,confirmed,close 日收益与申报总收益最大背离 0.0345
601816,unadjusted,True,644,0,0.9999999963138134,0.999999998148279,1.8344655794422238e-09,6.392337752142646e-10,confirmed,close 日收益与申报总收益最大背离 0.0209
601818,forward_adjusted,True,644,0,1.1646135296393976,0.9988651924577251,0.16593664333607006,0.04977511227350204,confirmed,恒等式比值自 1.1646 收敛至 0.9989 且无越限跳空
601838,forward_adjusted,True,644,0,1.1697376929034804,0.9991633845125422,0.17071713298837077,0.04706995562682162,confirmed,恒等式比值自 1.1697 收敛至 0.9992 且无越限跳空
601865,forward_adjusted,True,644,0,1.0413115994027193,1.0003559072892423,0.04094112087012958,0.012021550767551518,confirmed,恒等式比值自 1.0413 收敛至 1.0004 且无越限跳空
601868,unadjusted,True,644,0,2.2801002145497353,1.0786037468448477,1.1139368569963977,0.5678115428352779,confirmed,close 日收益与申报总收益最大背离 0.0124
601872,unadjusted,True,644,0,0.9999999971065923,0.9999999993944839,2.2878916539070815e-09,1.7920281503129403e-09,confirmed,close 日收益与申报总收益最大背离 0.0293
601881,forward_adjusted,True,644,0,1.0661904481308386,0.9990597257522327,0.06719390307527462,0.018625421025858166,confirmed,恒等式比值自 1.0662 收敛至 0.9991 且无越限跳空
601899,forward_adjusted,True,644,0,1.0684689176760056,0.9999235487886067,0.06855060966454962,0.01709779793226045,confirmed,恒等式比值自 1.0685 收敛至 0.9999 且无越限跳空
601916,forward_adjusted,True,644,0,1.160257896001162,0.9989200203033068,0.16151230570878683,0.04553193164029956,confirmed,恒等式比值自 1.1603 收敛至 0.9989 且无越限跳空
601919,unadjusted,True,644,0,0.9999999993702068,0.9999999993961517,2.5944912884767746e-11,4.0016069026605397e-10,confirmed,close 日收益与申报总收益最大背离 0.0636
601939,forward_adjusted,True,644,0,1.136736326716952,1.0102881133216985,0.12516054749917593,0.04969481039496346,confirmed,恒等式比值自 1.1367 收敛至 1.0103 且无越限跳空
601985,forward_adjusted,True,644,0,1.0581320420672047,0.999390025647351,0.0587778694126988,0.016216805059574062,confirmed,恒等式比值自 1.0581 收敛至 0.9994 且无越限跳空
601988,forward_adjusted,True,644,0,1.148876234412658,1.0018690762645763,0.14673290316155008,0.04631348829609755,confirmed,恒等式比值自 1.1489 收敛至 1.0019 且无越限跳空
601989,unadjusted,True,380,0,1.0325230212007799,0.9999999996600227,0.03252302155181419,0.01400109246557934,confirmed,close 日收益与申报总收益最大背离 0.0040
601991,forward_adjusted,True,644,0,1.0521709029636437,0.9996790310362101,0.05250872559867892,0.015368855174337377,confirmed,恒等式比值自 1.0522 收敛至 0.9997 且无越限跳空
601995,forward_adjusted,True,644,0,1.0195580824848265,0.9997252458954416,0.0198382872402314,0.005489859890704237,inconclusive,窗口内未发生可观察的公司行为（漂移 1.9838%）
601998,forward_adjusted,True,644,0,1.1591459902745105,0.9987239459308275,0.16062701309736482,0.048607857475618944,confirmed,恒等式比值自 1.1591 收敛至 0.9987 且无越限跳空
603127,forward_adjusted,True,644,0,1.0157886315812146,1.0000036486510893,0.01578492533644038,0.005199582506945813,inconclusive,窗口内未发生可观察的公司行为（漂移 1.5785%）
603198,forward_adjusted,True,644,0,1.1058191575520626,1.000596473581068,0.10515995883376417,0.030383767312099533,confirmed,恒等式比值自 1.1058 收敛至 1.0006 且无越限跳空
603259,forward_adjusted,True,644,0,1.0704591034054505,1.0032922656771768,0.06694643228704567,0.021080681160713217,confirmed,恒等式比值自 1.0705 收敛至 1.0033 且无越限跳空
603288,forward_adjusted,True,644,0,1.078608189353542,1.0010792500618884,0.07744535638598116,0.022886160631364443,confirmed,恒等式比值自 1.0786 收敛至 1.0011 且无越限跳空
603369,forward_adjusted,True,644,0,1.092460108739381,1.0001463536001405,0.09230024666584713,0.02607003040358641,confirmed,恒等式比值自 1.0925 收敛至 1.0001 且无越限跳空
603501,unadjusted,True,644,0,1.0011105780817573,0.9999999993913283,0.0011105786911049798,0.00044483534421930213,confirmed,close 日收益与申报总收益最大背离 0.0035
603517,forward_adjusted,True,644,0,1.0732025932324538,1.0008696078410135,0.07227013871214516,0.026639800002105696,confirmed,恒等式比值自 1.0732 收敛至 1.0009 且无越限跳空
603605,forward_adjusted,True,644,0,1.054212260145438,0.9998336628987928,0.05438764392967799,0.014955981070314758,confirmed,恒等式比值自 1.0542 收敛至 0.9998 且无越限跳空
603659,forward_adjusted,True,644,0,1.0257177140709532,1.0003285998741802,0.02538077407760464,0.008325156898693523,inconclusive,窗口内未发生可观察的公司行为（漂移 2.5381%）
603799,unadjusted,True,644,0,1.0140848789660792,1.0031364145015929,0.01091423290612581,0.0029545890258867074,confirmed,close 日收益与申报总收益最大背离 0.0391
603882,forward_adjusted,True,644,0,1.081704801669073,1.0002381512978205,0.08144725360210314,0.026642086242389604,confirmed,恒等式比值自 1.0817 收敛至 1.0002 且无越限跳空
603899,forward_adjusted,True,644,0,1.105018133311167,1.000679616112427,0.1042676552202475,0.030851082960336736,confirmed,恒等式比值自 1.1050 收敛至 1.0007 且无越限跳空
603986,unadjusted,True,644,0,1.0037395755236387,0.9999999999296183,0.0037395755942835063,0.001233116425949963,confirmed,close 日收益与申报总收益最大背离 0.0028
603993,forward_adjusted,True,644,0,1.064591963226568,1.00045005333534,0.06411305559671776,0.02192412880846218,confirmed,恒等式比值自 1.0646 收敛至 1.0005 且无越限跳空
605117,forward_adjusted,True,644,0,3.0058897212788076,1.0002209141894625,2.0052258242516916,0.6017764127192976,confirmed,恒等式比值自 3.0059 收敛至 1.0002 且无越限跳空
605499,forward_adjusted,True,644,0,1.782070900456549,1.0007307600017117,0.7807695852713679,0.244881380514088,confirmed,恒等式比值自 1.7821 收敛至 1.0007 且无越限跳空
688002,unadjusted,True,644,0,0.9999999950009784,0.9999999991230641,4.122085783819784e-09,0.0002764934963117688,confirmed,close 日收益与申报总收益最大背离 0.0045
688005,forward_adjusted,True,644,0,1.5307888656973612,1.0003228672664504,0.5302947836037157,0.25602992241063266,confirmed,恒等式比值自 1.5308 收敛至 1.0003 且无越限跳空
688008,unadjusted,True,644,0,0.9999999969916762,0.9999999998817531,2.8900769555306738e-09,6.11611034865429e-10,confirmed,close 日收益与申报总收益最大背离 0.0058
688012,unadjusted,True,635,1,0.9999999993082049,1.016605135827605,0.016333909729741802,0.004226666437311686,confirmed,存在 1 行除权型不可能跳空
688032,forward_adjusted,True,644,0,1.5617140633613928,1.0006149142309115,0.5607543333108831,0.2058638782453699,confirmed,恒等式比值自 1.5617 收敛至 1.0006 且无越限跳空
688063,forward_adjusted,True,644,0,1.4418564417836879,1.0002574874811694,0.44148527737047494,0.16501067369319722,confirmed,恒等式比值自 1.4419 收敛至 1.0003 且无越限跳空
688099,unadjusted,True,644,0,0.9999999941200637,0.9999999983667563,4.246692664189311e-09,2.0308728451697774e-09,confirmed,close 日收益与申报总收益最大背离 0.0018
688110,unadjusted,True,641,0,1.599244161085681,0.9999999994472341,0.5992441619696887,0.3154453603473021,confirmed,close 日收益与申报总收益最大背离 0.0000
688111,unadjusted,True,644,0,0.9999999989278974,0.9999999995772669,6.493695581255565e-10,4.738055329587574e-10,confirmed,close 日收益与申报总收益最大背离 0.0058
688123,unadjusted,True,644,0,0.9999999940849056,0.9999999989754954,4.890589822004188e-09,2.768381961058543e-09,confirmed,close 日收益与申报总收益最大背离 0.0058
688126,unadjusted,True,634,0,1.0098808113670072,1.1565658906364056,0.12682812147320388,0.08456400748721662,confirmed,close 日收益与申报总收益最大背离 0.0026
688223,forward_adjusted,True,644,0,1.025457887790175,0.9998060230979313,0.02565684152687986,0.009701440616227587,inconclusive,窗口内未发生可观察的公司行为（漂移 2.5657%）
688256,unadjusted,True,644,1,0.9999999988503785,0.9999999999140563,1.0636778124961666e-09,0.0030963748184717507,confirmed,存在 1 行除权型不可能跳空
688396,unadjusted,True,644,0,0.9999999905815489,0.999999999186362,8.60481308428973e-09,3.837102572886469e-09,confirmed,close 日收益与申报总收益最大背离 0.0028
688508,unadjusted,True,644,0,1.1580046245894537,0.9999999980426076,0.15800462685612326,0.041506034522430436,confirmed,close 日收益与申报总收益最大背离 0.0079
688521,unadjusted,True,634,0,1.025082122584832,0.9999999997132907,0.02508212287873257,0.017762177497443275,confirmed,close 日收益与申报总收益最大背离 0.0000
688525,unadjusted,True,644,0,1.7300169715479568,0.9999999997765303,0.730016971934563,0.26008620182310727,confirmed,close 日收益与申报总收益最大背离 0.0006
688599,forward_adjusted,True,644,0,1.0328354171307121,1.0000729676794204,0.03276005902580681,0.012564399055759406,confirmed,恒等式比值自 1.0328 收敛至 1.0001 且无越限跳空
688608,unadjusted,True,644,2,0.999999995405717,0.9999999958656147,4.598976754977002e-10,2.9220479149614585e-09,confirmed,存在 2 行除权型不可能跳空
688766,unadjusted,True,634,2,1.7002003120454001,0.9999999997921709,0.7002003123987512,0.30786429593410614,confirmed,存在 2 行除权型不可能跳空
688772,forward_adjusted,True,644,0,1.0585286654198554,0.9999505829151526,0.05858097740583368,0.018628363403784428,confirmed,恒等式比值自 1.0585 收敛至 1.0000 且无越限跳空
688981,unadjusted,True,638,0,0.9999999985990233,1.2736508905906487,0.21485549455763442,0.07223762117659047,confirmed,close 日收益与申报总收益最大背离 0.0000
