signal_date,network,relation_type,n_nodes,n_edges,density,nodes_with_edge,node_coverage,isolated_nodes,degree_min,degree_median,degree_max,weight_min,weight_median,weight_max,corr_threshold,window,window_length,pairs_insufficient_overlap,pairs_below_threshold,pairs_zero_variance,pairs_nonfinite_rho,pairs_with_nan_in_window,limitation
2026-02-02,W-corr,return_correlation,100,1389,0.2806060606060606,99,0.99,1,0,28.0,62,0.40025090327385543,0.5185859035361722,0.9377466097471564,0.4,60,60,0,3561,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-09,W-corr,return_correlation,100,1486,0.3002020202020202,98,0.98,2,0,30.0,59,0.40007532738605883,0.5152747537902012,0.9482090851473718,0.4,60,60,0,3464,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-24,W-corr,return_correlation,100,1590,0.3212121212121212,100,1.0,0,1,31.0,65,0.4000618513879805,0.5121383010830001,0.9464450158245412,0.4,60,60,0,3360,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-03,W-corr,return_correlation,100,1386,0.28,99,0.99,1,0,27.5,53,0.40010412683206553,0.5170316635505567,0.9442298399050595,0.4,60,60,0,3564,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-10,W-corr,return_correlation,100,1249,0.25232323232323234,98,0.98,2,0,24.0,48,0.4000489588930782,0.5173889722307432,0.9445478911021765,0.4,60,60,0,3701,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-17,W-corr,return_correlation,100,1329,0.2684848484848485,100,1.0,0,1,27.0,50,0.4005981193195692,0.514976644696414,0.941046636383076,0.4,60,60,0,3621,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-24,W-corr,return_correlation,100,1323,0.2672727272727273,100,1.0,0,2,26.0,54,0.40006733224316293,0.5268980991839027,0.950479230956463,0.4,60,60,0,3627,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-31,W-corr,return_correlation,100,1312,0.26505050505050504,100,1.0,0,1,25.0,52,0.4002124405955717,0.5311086357318875,0.9512611161034061,0.4,60,60,0,3638,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-08,W-corr,return_correlation,100,1363,0.27535353535353535,100,1.0,0,3,26.0,55,0.40038775695857576,0.5371552814750521,0.9537859010397756,0.4,60,60,0,3587,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-15,W-corr,return_correlation,100,1342,0.27111111111111114,100,1.0,0,1,26.0,55,0.40007803372977613,0.5349344445010329,0.9609771181455466,0.4,60,60,0,3608,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-22,W-corr,return_correlation,100,1351,0.2729292929292929,100,1.0,0,2,26.5,53,0.40008908625058803,0.5395916388513092,0.9605606179355584,0.4,60,60,0,3599,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-29,W-corr,return_correlation,100,1404,0.28363636363636363,100,1.0,0,3,27.5,55,0.4004512605871399,0.5419648642545798,0.9654417757504179,0.4,60,60,0,3546,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-11,W-corr,return_correlation,100,1302,0.263030303030303,100,1.0,0,2,25.0,54,0.4003486391759555,0.5158587673018367,0.9414359450708619,0.4,60,60,0,3648,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-18,W-corr,return_correlation,100,1188,0.24,100,1.0,0,2,23.0,51,0.4000263507766349,0.5165901127476489,0.9453385180903005,0.4,60,60,0,3762,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-25,W-corr,return_correlation,100,1151,0.23252525252525252,100,1.0,0,2,24.0,47,0.4000125600915605,0.5270269963236568,0.9479403129724254,0.4,60,60,0,3799,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-01,W-corr,return_correlation,100,1098,0.22181818181818183,100,1.0,0,3,22.0,44,0.40027439116390834,0.5176693919417362,0.934440510978321,0.4,60,60,0,3852,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-08,W-corr,return_correlation,100,1206,0.24363636363636362,100,1.0,0,5,25.0,45,0.40003956204836427,0.5176331033656544,0.9426529457610814,0.4,60,60,0,3744,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-15,W-corr,return_correlation,100,1237,0.2498989898989899,100,1.0,0,4,24.0,53,0.4000566799639086,0.5182773313997164,0.946228768142395,0.4,60,60,0,3713,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-23,W-corr,return_correlation,100,1280,0.2585858585858586,100,1.0,0,3,25.0,55,0.40000823233600397,0.51452826562191,0.9473828410633136,0.4,60,60,0,3670,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-06-30,W-corr,return_correlation,100,1202,0.24282828282828284,100,1.0,0,1,23.5,52,0.40003414503116685,0.51367752621496,0.9518038268717369,0.4,60,60,0,3748,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-07,W-corr,return_correlation,100,1029,0.20787878787878789,99,0.99,1,0,21.0,46,0.40018930287066035,0.513147538306344,0.9482292022506431,0.4,60,60,0,3921,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-14,W-corr,return_correlation,100,1152,0.23272727272727273,99,0.99,1,0,21.5,48,0.40001613452008106,0.5149679135906211,0.9454325204436513,0.4,60,60,0,3798,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-21,W-corr,return_correlation,100,1184,0.2391919191919192,100,1.0,0,1,23.0,46,0.40002461587244076,0.5190003828876237,0.9522222644306095,0.4,60,60,0,3766,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-07-28,W-corr,return_correlation,100,1339,0.2705050505050505,100,1.0,0,3,26.5,51,0.40000940054128037,0.5204798014860299,0.9525222735807845,0.4,60,60,0,3611,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-04,W-corr,return_correlation,100,1379,0.2785858585858586,100,1.0,0,3,26.0,54,0.40020753357329464,0.5234229126242173,0.9455632528818836,0.4,60,60,0,3571,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-11,W-corr,return_correlation,100,1433,0.28949494949494947,100,1.0,0,1,28.5,56,0.40030800889415724,0.5331873384373949,0.9448645367183921,0.4,60,60,0,3517,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-18,W-corr,return_correlation,100,1456,0.29414141414141415,100,1.0,0,1,29.5,58,0.4000311231179093,0.5295182752299741,0.9423406229857034,0.4,60,60,0,3494,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-08-25,W-corr,return_correlation,100,1529,0.3088888888888889,100,1.0,0,1,31.0,62,0.40022159165597,0.522119440375043,0.9391224831848732,0.4,60,60,0,3421,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
