code,m1_r2,m2_r2,m3_r2,m1_alpha,m3_alpha,delta_r2_m3_m1,m3_beta_pc5
600606,0.4450526757623663,0.44409960933867354,0.4451530026359646,-4.190589957769608e-05,-5.580113329170143e-05,0.00010032687359828873,-0.14067735928635797
600519,0.3057753362736114,0.3052319421283858,0.30620833900235467,0.0007873831488938868,0.0007609523147892153,0.0004330027287432481,-0.2675895938181982
000858,0.3621928867159342,0.3674021533860433,0.3635353469590986,0.00011898985918947279,7.225915700291176e-05,0.0013424602431644228,-0.4731083993559923
000568,0.2535508545024179,0.27121714817920606,0.2561461129272081,0.0010743846264228852,0.0011628681546539794,0.0025952584247902477,0.8958200594408139
600809,0.2854583831238655,0.3239215048463915,0.2866208663196843,0.0016723268617969637,0.0017299692734132753,0.0011624831958187976,0.5835801265235765
002304,0.31230228246740843,0.32196202366618687,0.3123335512474781,0.000549269928679705,0.0005561225217937622,3.126878006964873e-05,0.06937664549914818
000596,0.2077023632903343,0.22165662229036565,0.21043822285072145,0.0005444862102077333,0.0004595084096181731,0.0027358595603871327,-0.8603275648871381
603369,0.19292127751936072,0.21319253395233528,0.20012732472587325,0.000597414446929307,0.0007318702699380279,0.0072060472065125225,1.3612502323078262
603198,0.2856797810332282,0.2898655460648929,0.285708789316808,8.352434643318595e-05,9.248135286023155e-05,2.9008283579767813e-05,0.09068203076998593
600702,0.3071851906945543,0.33356377649094626,0.30729729480984547,0.0006042979206392532,0.0005861114818029345,0.00011210411529116726,-0.18412214166124405
000799,0.31999605069830495,0.32130772045459943,0.320920661653218,0.0009948044756625594,0.0009407524775761207,0.0009246109549130299,-0.5472302597677265
600887,0.34654356049447743,0.34687504986756923,0.3478336620067459,0.0005525066515263338,0.0005165755074978107,0.0012901015122684933,-0.36377210790666176
603288,0.38093893562551473,0.3868696300513934,0.3826920810576542,0.0008006200078920028,0.000844323376450592,0.0017531454321394468,0.4424592350976015
000895,0.2656760197262462,0.2675753466841616,0.26662520111448385,0.0008947565610571409,0.0009232223532840965,0.0009491813882376299,0.2881918046727721
600600,0.3218159449258424,0.3224841386803644,0.3223741386772231,0.0013461404256307548,0.0013228865063055646,0.0005581937513806645,-0.23542604831393493
600132,0.19292829465110806,0.19785464106727835,0.19402579819771482,0.0007483023023599941,0.0006943506313599322,0.0010975035466067595,-0.5462145338089264
605499,0.26249650480789477,0.2671901564447706,0.2632674877365533,0.0027349876289617207,0.0027800983932601124,0.0007709829286585146,0.456707913472554
603517,0.2261645258577658,0.23366904338677885,0.22622805366141607,0.00015565360689805968,0.0001680800692170666,6.352780365026511e-05,0.12580730488080533
002557,0.3623561843647749,0.36890962737097854,0.3646907967146287,0.0006210362637495598,0.0006689062718715428,0.0023346123498537708,0.48464289770680147
600276,0.317725024360473,0.3173880708988016,0.3198901272207286,0.0004926704969950743,0.0005503105588480857,0.002165102860255619,0.5835563371800454
603259,0.3005389232865189,0.3049131791750007,0.3053162849450318,0.00014970388522621392,0.0002677208191913096,0.004777361658512946,1.1948205379375931
300760,0.29857813859869886,0.3069234728250041,0.3019798874576064,0.0018145036435501464,0.0018861076148750512,0.0034017488589075384,0.7249289797865831
300015,0.31977598967213783,0.3259075808397832,0.3243976180397915,0.0011983265604624419,0.0013122267317908136,0.004621628367653674,1.1531418365603576
600436,0.394443902588672,0.395161099425379,0.39995776228578817,0.0013152021056745873,0.0014109077329063288,0.005513859697116152,0.9689376360725461
000538,0.3398807724015873,0.34815869597060467,0.34210556507564827,0.0006038237235870578,0.0006481301200632618,0.002224792674060949,0.4485643771034089
600085,0.33697979861350746,0.3531322739651451,0.34382608436377526,0.0007677996404660486,0.0008490372034872184,0.0068462857502678,0.8224608578496347
600196,0.27912541893680287,0.30512379580969307,0.2914685845851265,0.000942375736990116,0.0011250073150970493,0.012343165648323606,1.8489885567002673
300122,0.29151660792807943,0.3128979710993244,0.29847571472297074,0.0008041492098042183,0.0009508835297170223,0.006959106794891312,1.4855595138918372
300142,0.32887288614072274,0.3561076750303942,0.3293703746597416,0.0010985116613746804,0.001137362628241002,0.0004974885190188738,0.3933328173405519
000661,0.27322742727487104,0.30082160118228585,0.2791043326483774,0.0004348483731176538,0.0005629894931395672,0.00587690537350638,1.297319264384848
000963,0.23506749433839635,0.25383228659645196,0.24099653276816302,0.0005675275263202376,0.000693502910411239,0.005929038429766664,1.2753930400453595
300347,0.2892920553551267,0.30281565344165695,0.2958810638455107,0.0007962906946197088,0.00093198064288281,0.0065890084903840185,1.373744695184605
300759,0.34746900715077766,0.3641639976043136,0.34748118188441246,-0.00020057979538883825,-0.00019444589314395158,1.2174733634795487e-05,0.062100515013672856
603127,0.3364813959060443,0.36393930167957345,0.3385070431451275,0.0016488301797227547,0.001731833537682232,0.0020256472390831615,0.8403380216347869
002821,0.3441231968629259,0.36529997849900986,0.3443914242085767,0.0011016239592707418,0.00112995076478261,0.00026822734565079553,0.28678468303109433
300363,0.3794690803001768,0.4114162886943574,0.3912732467432918,0.0015138065614526126,0.0017118054938041346,0.011804166443114994,2.00456987751803
002030,0.22194400254026803,0.2557903117906827,0.23004172037987647,0.0006622916794818537,0.0008141933939772205,0.008097717839608443,1.5378749653063233
300676,0.2922364774990507,0.3101860385975045,0.30127422268959514,0.0008866242338480708,0.0010473177008802313,0.009037745190544455,1.626883941751325
300244,0.24232825153986637,0.2536834941860239,0.2497699170590374,-0.00044070792753223486,-0.000294196421906866,0.007441665519171026,1.4833037097645003
603882,0.262657181795116,0.27097666846778423,0.2635564312167673,0.0010881279964893085,0.0011390705891211447,0.0008992494216513158,0.5157501884446527
600332,0.3387086492344411,0.3523765748521114,0.34055269169977775,0.0012705329779333855,0.0013129964288494777,0.0018440424653366483,0.42990612924393873
000423,0.3848890910143916,0.3806847998950844,0.3858984459876753,0.0006377460624449026,0.0006692698354430448,0.0010093549732836937,0.31915124504491327
600998,0.32823190862102714,0.326471569183452,0.32835224542893715,0.000511280114728797,0.0005218859610695046,0.00012033680791001533,0.10737512494331676
603899,0.3589572933072369,0.3644788310550119,0.35971403329880036,0.0003933123756681505,0.0004212557338860705,0.0007567399915634487,0.28290260707385295
603605,0.318969822699266,0.32015071480692103,0.3204669730945531,0.0018082363449949403,0.0017394076603594038,0.0014971503952870835,-0.696831575260281
300957,0.35352144280046416,0.3599664947180531,0.36010871025704927,0.0009923571145226554,0.0011372244727008163,0.006587267456585111,1.466658122801678
600380,0.3750911897975038,0.37897492467621907,0.37510227183670697,0.0008188255425479858,0.0008154394018339142,1.108203920319184e-05,-0.03428177918035505
002294,0.27416937499426497,0.3226697112543755,0.2918658532957863,0.0010052898292994001,0.0012283154964653823,0.017696478301521323,2.2579441666926807
002422,0.21236230846452697,0.25114557570704177,0.22136323063701135,0.00011024563337675153,0.0002657949201464604,0.009000922172484382,1.5748035154778401
600521,0.2869526849778812,0.3194406396976691,0.29805832893513173,0.0004270127275448464,0.000604399660710576,0.011105643957250555,1.7958910114630708
002007,0.23677051323879772,0.2864415674309707,0.2582752031987188,0.0016610141579982837,0.001901288402690739,0.021504689959921053,2.432571264571761
601766,0.2458045977424148,0.267178770523138,0.25059302314552456,0.001267473514991929,0.0013536965199960876,0.004788425403109753,0.8729341947839298
601668,0.2613180629555739,0.2631597914019551,0.2632030808150282,0.0004561924796884867,0.000509103232518406,0.0018850178594542744,0.5356761274408364
601186,0.2784369369284734,0.29599409228982543,0.2784970678269585,0.0007909703375294732,0.0007813714035232886,6.013089848511122e-05,-0.09718099858900855
601800,0.3112173671279941,0.32981513900987125,0.3211745967539702,-0.00033044301342201375,-0.00020059077088238115,0.009957229625976116,1.314642916664764
601669,0.32291522564805963,0.32630152630390363,0.3283286529977263,0.0003120604779326663,0.0002212921188733472,0.005413427349666655,-0.9189520177800551
601868,0.33405359932345435,0.3425969558221714,0.3343878399807686,0.0010603303319594898,0.0010841136540010875,0.00033424065731424424,0.24078579811182738
600150,0.33328985655432974,0.3693869023660845,0.35568759229172364,0.0019715178108957753,0.0022385823302374162,0.022397735737393898,2.7037998865362516
600685,0.3411391185113949,0.3475270027117333,0.3484436873899498,0.0017594768298822582,0.0019100178177159607,0.007304568878554907,1.5240987714387861
601989,0.36039846000705067,0.3709197710076769,0.3618609531775173,0.000774396943303939,0.0008416594551821287,0.00146249317046665,0.6809754153495551
600893,0.34493880553804557,0.3597308342127177,0.35205739978002915,0.0021031932610233485,0.0022503766862038126,0.007118594241983578,1.490106320688558
000768,0.27862936736590027,0.28924574429930316,0.28026726156883464,0.0004000366112242035,0.0004704273838508977,0.0016378942029343646,0.7126463803950719
600760,0.3191937798959601,0.3440681975573211,0.3267839857181848,0.0005036638315522556,0.0006618251559235191,0.007590205822224694,1.6012481625913033
600031,0.3811396669085996,0.38306001111204935,0.38119801011075083,0.00010711628786435209,9.690147685613279e-05,5.8343202151256435e-05,-0.10341622658732341
000157,0.38558074919273255,0.39253653153950696,0.38688481807745323,0.0004511452467238029,0.0004024494920675765,0.0013040688847206772,-0.49300287525893216
000425,0.4528278423123633,0.4490794108178806,0.4528617502516492,0.00014274719560952148,0.00013446535495462896,3.39079392859265e-05,-0.08384655467885628
601100,0.2878304978960545,0.3135328137629483,0.2892373730376733,0.0008611251921130716,0.0007944022717037728,0.0014068751416187464,-0.6755125131472899
000338,0.4209283027951828,0.43629603277338325,0.4217973883135262,0.001459292422420033,0.0014968997824423823,0.0008690855183434154,0.38074236147695134
600660,0.302720836644764,0.3137858236604707,0.30463851212698057,0.0008517892156432507,0.00079583896400155,0.001917675482216552,-0.5664484537823331
600104,0.3056058501526858,0.3215956643779543,0.31292667241992955,0.00021207140969566106,0.00032113610672242796,0.007320822267243732,1.1041867941605272
000625,0.30634386156688465,0.31840512918235886,0.3080821001818139,0.0004003838049216547,0.00047401159545486726,0.0017382386149292772,0.74541841866474
601633,0.26581519028663725,0.2841272544718665,0.26608114188306164,0.0007675405548495558,0.0007385875126336168,0.00026595159642439636,-0.2931247941586871
601238,0.41122531196357603,0.4119347576187934,0.4113373204639831,0.0007476287803888686,0.0007616655137449839,0.00011200850040704591,0.1421099221587357
002352,0.25283845252658166,0.2670233916662613,0.2530220513211827,0.0009921521396185405,0.0010152262206438406,0.00018359879460105866,0.23360533930658964
601919,0.24159705583899405,0.2714222535524402,0.24371438454390482,0.0016340338936859304,0.0017145133639144927,0.0021173287049107703,0.8147858165828005
601816,0.25257204044411496,0.2569051090797384,0.25475057546265,0.00023639304288727416,0.00019252987884471072,0.002178535018535044,-0.4440770277319268
601006,0.2694742008893485,0.27564607851730283,0.2700597571935047,0.00047824379195786186,0.0005018064999407372,0.0005855563041562428,0.2385522694191349
600009,0.3271914038370596,0.34588001583773853,0.33005091337531833,0.0012431110331742616,0.001308486631596806,0.002859509538258753,0.6618720301466038
600004,0.26702502946718054,0.2802360309138473,0.2815779423390483,0.0004686825268532967,0.0006198071057780403,0.014552912871867774,1.5300071321971354
601111,0.2586914783088706,0.2748992794181432,0.2645361788180576,0.001214057177090781,0.0013450416381317327,0.005844700509186951,1.3261056608092745
600029,0.2356201140655887,0.2518254760461701,0.24455464864683574,0.0003034103494596637,0.00046058825078148624,0.008934534581247044,1.5912918451595204
600115,0.2802672491952656,0.29603095420152725,0.2888323375124855,0.00041567596782785037,0.0005824249539067813,0.008565088317219915,1.6881908939138235
601872,0.23534073030624814,0.2680396962453494,0.2516458218462865,0.0014188977396434445,0.0016396191630702875,0.01630509154003834,2.2346156692353434
600428,0.22431166171352113,0.24099604966187205,0.2361685697832825,0.0004571188109583129,0.0006487983537746181,0.011856908069761363,1.940591462301267
600798,0.23383104996316373,0.272698414943081,0.25984525633878996,-6.498770492822424e-05,0.0002132973600824789,0.026014206375626237,2.8173983165406025
600278,0.24038327304440643,0.24639777295620768,0.24161203973817091,0.0012330268653004644,0.0011719835206094507,0.0012287666937644826,-0.6180116657093024
000089,0.3046761536920719,0.30628448222315674,0.3046766978783275,-7.769408373234836e-05,-7.86077734680448e-05,5.441862556132548e-07,-0.009250327262912632
600018,0.32734058253842213,0.3283049557760186,0.3273471184730127,0.0005834645146778137,0.0005860923570898584,6.5359345905458e-06,0.026604657303793768
601018,0.354058004036207,0.3570680829407612,0.35605392547606485,0.0004863134700062602,0.0005295460372367647,0.0019959214398578284,0.43769277424181546
601298,0.28419737373835485,0.28673212114463453,0.28450124599686255,0.00043800368801402484,0.00045469396163711146,0.00030387225850769806,0.1689747482715741
600317,0.2723027540772073,0.2743472618004963,0.272498899529961,0.0002568634023577366,0.000269907029693398,0.00019614545275370432,0.13205557292596326
600026,0.3124317130226827,0.3374012395963437,0.312438011758,0.0020269366307748725,0.002031745370633849,6.298735317322723e-06,0.04868437902698941
000528,0.4239688954947267,0.4302865725657199,0.4257739787077063,0.0008386835997082427,0.0008987065243469785,0.0018050832129795635,0.6076807852549622
600761,0.4190316284483201,0.4185898366149543,0.419306712568435,-0.0007695991811114922,-0.0007920459850066822,0.000275084120114899,-0.2272546947653196
002097,0.28712794296412625,0.2897686366647929,0.28734864440286656,0.001284608262688263,0.0013103797351206301,0.00022070143874031167,0.2609141207138079
000680,0.41879044484053807,0.41783299750712743,0.4215652848304978,0.0006096618590572595,0.0005378939765310782,0.0027748399899597542,-0.7265884405403255
600835,0.3297789568959112,0.33385531925095957,0.329951342395033,0.0004336808515160452,0.0004202426986967541,0.00017238549912179657,-0.13604980608472775
600109,0.44982693733229484,0.45379052293023625,0.4535535472116762,0.0009048517311419276,0.0008183683825046452,0.0037266098793813374,-0.8755699514490423
600588,0.23861715322728516,0.24469095273066233,0.24032982531750535,0.00023142139600666102,0.00014366404409133632,0.0017126720902201908,-0.8884681452157939
002236,0.2519846220527303,0.27662060958360146,0.2625553189109945,0.0004671728042468612,0.0002554430316303143,0.010570696858264172,-2.14358289371278
300017,0.23348803143175,0.24151984021486428,0.23350876488670036,0.00047515839395618944,0.00046578629627159514,2.0733454950350172e-05,-0.09488447480578581
