,lambda_zero,lambda_MKT,lambda_SMB,lambda_HML,lambda_MOM
2024-12-13,0.001984767393402039,0.019163219332825204,-0.01768760368596769,0.0029711423968707996,-0.021529951552668427
2024-12-16,0.002623120753510683,0.0041336002299782945,0.002278224446757161,0.0032955425378635166,0.000356229080947719
2024-12-17,0.00833085865556717,-0.019253427956500993,0.0029492432252817653,0.006817081785483721,0.008328842387282686
2024-12-18,-0.0015774453418771614,0.013577715716417693,-0.025226932096613724,-0.006971349556677926,0.005744602467893592
2024-12-19,0.0008873158115761913,0.02353296230886464,0.011610017618050708,0.007320673546041651,-0.0030999726796184946
2024-12-20,0.0006657877204410893,0.012012562514915354,-0.02278580813362166,-0.000728348282010188,-0.007535208273013228
2024-12-23,0.00044177211821520086,-0.015179387970541487,-0.0191735162607719,0.0025310181706388046,0.008284499443440403
2024-12-24,-0.0036678790168197337,-0.0011034604349826034,0.014345960356353878,0.0005915390098260626,-0.004156648122383552
2024-12-25,0.008380116331157442,0.0074700120989872505,-0.015101549691574869,0.007599625733456309,0.004550155620784495
2024-12-26,-0.0012418428840742788,-0.006213912027844354,-0.008054276231426766,0.01013595512199061,-0.016599534046847986
2024-12-27,-0.0024016335055368604,0.008369384156407703,-0.0008292171409754133,0.004201796832454044,0.0006990206046940655
2024-12-30,0.00040980724466600316,0.008917170240376294,-0.007704457421296773,-0.02099413877833724,-0.0005406710560222888
2024-12-31,-0.005678918722560371,-0.004907150798028786,0.007544232407882032,0.003343485487760836,0.02077597465192392
2025-01-01,0.003409999501050609,-0.004359629454833668,0.005378057690854532,0.0005967895340552188,-0.027063885811230426
2025-01-02,0.0036579992388128028,-0.0360381351917583,0.020257627246887143,-0.007804923536117319,-0.018276430434840472
2025-01-03,-0.001138443143655893,-0.009223025036976302,0.011041028573741467,-0.008568839936633339,0.004126705716347955
2025-01-06,-0.0010592109053087842,-0.000310337248600359,0.0031351239158368942,-0.00361968344654847,-0.006514979486173841
2025-01-07,0.004669860416504247,-0.0160984457332252,0.007841088235419258,0.0063363355558314505,0.008596155963093582
2025-01-08,-0.0016297451864666778,0.0200097165958083,-0.010095333020508987,0.01789382882906962,-0.004788614741911158
2025-01-09,-0.0017700631996874858,-0.010691886741969149,0.0229952416964032,0.0074819574019393455,-0.0034318055840255783
2025-01-10,-0.0032299942031645637,-0.0008783430915533621,0.0028451583650775684,-0.00281535943657175,0.025452409224560636
2025-01-13,-0.009896821172698595,0.011515244658227747,0.0005897834605903133,-0.006438869936288267,-0.021301104867115027
2025-01-14,-0.0001739321620101899,0.01623321398459724,0.010569307245533904,-0.003865490524237962,-0.00713538284406413
2025-01-15,-0.002921144769828133,-0.010092268279626684,0.005026984122475367,-0.0014284119324489376,0.013438846345134304
2025-01-16,-0.0008617077206018796,0.01312696524450433,-0.013259846692795216,-0.002045372987671354,-0.0043895710555830235
2025-01-17,-0.0021304040654150573,0.003111875924325203,0.006563144152217837,-0.010306405720429188,-0.010037743650538857
2025-01-20,0.00028124211871109143,-0.008197430261885894,0.0010910342610379424,0.022224975855490024,0.018478734570560616
2025-01-21,-0.001261906303214853,0.0061344037653305004,0.0029012614434053424,0.005069457239434975,-0.003358149791625792
2025-01-22,-0.00025301840092851894,0.0042241309801164745,0.006344024357826423,-0.002803850462419479,0.0021233599922711086
2025-01-23,0.004120413193612014,-0.007463779768486145,0.008592627097084062,-0.0019181268761871073,0.0008865370957847399
2025-01-24,-0.0008966933938076493,0.0023495465119011934,-0.0066114205952844726,0.007684351284445507,0.00043852606660244996
2025-01-27,-0.00544415340028684,0.0038035345467292295,-0.008382285436059213,0.0008483523594963772,0.0035833178600359634
2025-01-28,0.0033318956354957906,-0.00299017727031312,-0.0009151040273147172,-0.0019413384456359074,0.0033209365833562583
2025-01-29,0.0021775158241286257,0.006239287572473598,0.003336893802659397,0.006877754879144172,-0.020922490890075553
2025-01-30,-0.00035943766427228995,0.015967362322303964,-0.021345947943447248,-0.002471709801260059,0.009719626793907402
2025-01-31,0.0009013838928715102,-0.011585857051065369,0.014473351186070384,0.001497736441506076,0.011071324747997734
2025-02-03,0.0026742748590430202,0.020244023087784578,-0.008477820532734241,0.01130402059839146,-0.008125682460390532
2025-02-04,-0.006135025399861695,-0.012133658845970782,0.0010224484831186193,0.0012966694163834723,0.005832816223435013
2025-02-05,0.00029878433823764825,-0.001564979277287229,0.01599889782538811,-0.0012507142253963702,0.00934845857493314
2025-02-06,0.004344237305917935,0.003015548304003699,0.00026315952339984235,-0.004251023570096964,-0.009174476400688544
2025-02-07,-0.0007161071086134134,0.005054665539025621,-0.0020364787897124963,0.01082977305377239,0.02391718933698888
2025-02-10,-0.0053636421450259115,-0.0011170162124367945,0.008881292080799748,0.0031470555937228757,0.02307915349568099
2025-02-11,0.004276162873664632,-0.0039250907559380925,0.0019167671950286154,0.00633649937781524,-0.0058967346897315885
2025-02-12,-0.0006710594036881479,-0.0017469672009969642,0.005450889750923617,-0.007150089700746921,0.005235213426268862
2025-02-13,0.006807459305425988,-0.010456898632579766,-0.0087471363704879,-0.004116620304877803,0.008208000633320221
2025-02-14,-0.005492273164685499,0.014499043667922434,0.014551522451655908,0.0037804119681186348,0.0028837259425430473
2025-02-17,-0.00439356617208647,0.009415491846081855,-0.004992421454391645,-0.0025098059384823413,-0.001900646630801495
2025-02-18,-0.003066296217241862,-0.0025908181982562794,-0.006096444784734419,0.00460254632163185,-0.006465515285644842
2025-02-19,-0.004064186162379822,0.015107323853658967,-0.01530217086827522,0.008941122146727012,-0.007679514537216657
2025-02-20,-0.004134722746622976,0.008394512552816516,0.002826828374905459,0.011053969591259928,-0.01161603285404845
2025-02-21,0.002489566867146205,0.006196283734047534,0.007426091100443908,0.012442499005348967,-0.014881250168151377
2025-02-24,-0.004337919388522756,0.010687693461125036,0.021307146021577936,0.010935468380418029,0.015957981182709104
2025-02-25,0.0006404824642491031,-0.007920746848169003,0.011762450264411908,-0.010699065941258648,0.0060424390130868165
2025-02-26,-0.0012530668443684074,-0.003211288030874014,0.011594505966149398,-0.002945036137369664,0.000849341340867417
2025-02-27,-0.0022119025426854334,0.011927521230597204,0.013739947773159693,-0.016075888816262412,-0.0035200094561875245
2025-02-28,-0.004508787072981715,0.012674160435990362,0.009067606784091117,-0.009887386823001687,0.03311607131802488
2025-03-03,0.0016784315935999298,-0.0007866914588746891,0.007611844240630076,0.0012504104065694834,0.007810866546114809
2025-03-04,-0.0009321792476253894,0.0031618481522172393,0.0016275870353754133,0.005278465529882028,0.004299457600263831
2025-03-05,0.00348781218337999,0.00962054595697754,0.0052934984241833315,0.001347305703474768,0.010818193934797105
2025-03-06,0.0027824344207416528,-0.008161360588298267,-0.015041693464549382,-0.012731010395134426,0.010465027304105916
2025-03-07,0.004575199858047671,0.0027019752085020382,-0.0011252840809562884,-0.010926495616563454,0.01272525791000293
2025-03-10,0.0003544674191815014,0.0003127902773932894,0.00507888407185784,-0.0005516193132211375,-0.014587936307457817
2025-03-11,0.0027699912273218687,-0.004434341998393087,0.007314523044606508,0.0006179602955756324,-0.021606940482742212
2025-03-12,0.0014223159071933753,0.011888878321478027,0.01117124901896114,0.007555170496914861,-0.00900247346227497
2025-03-13,-0.0018888248440190206,0.01015382833591583,0.003722560110492954,0.000809610753401753,-0.0018291821564933143
2025-03-14,-0.0014390763486684674,0.011724781966071362,-0.011006163141995654,-0.007013482004083185,-0.018769142835257685
2025-03-17,-0.0021838559931461297,0.016066951071070756,0.01073069041573027,-0.006921822559060983,-0.00224102765618356
2025-03-18,-0.0009224510281031308,0.0013934222284709755,-0.00882637102957714,0.009670949490032707,-0.004791396123191619
2025-03-19,0.007152450286205486,0.0005042570585376288,-0.012854643663240312,-0.002803764366057851,0.012743661244177317
2025-03-20,0.0016032946862368886,-0.003221520151264488,-0.004030731304011469,0.0008660849167242303,-0.023731294078906253
2025-03-21,-0.005877190319223551,0.009471360506222869,-0.005881065925931761,-0.008416867516618437,0.0013757279200061802
2025-03-24,-0.004597104776356245,0.005196036666106636,-0.015024338750049602,-0.007483200565549476,-0.004192869311944751
2025-03-25,-0.0024826201824267383,0.004287300687580528,0.010188196239597443,0.001041228584400078,0.006383563797864245
2025-03-26,0.006630412329551299,0.000754819596469768,-0.028911408416054257,0.021285952535345647,0.006766964511750687
2025-03-27,0.005865591625693382,-0.012469516673274283,-0.0034969212043096222,-0.0055494045590237006,-0.002938249360718325
2025-03-28,0.00259126922602306,0.018640370591659662,0.005829798726878374,-0.003633465702563983,-0.01853812917712718
2025-03-31,0.008651034173702417,-0.017077971960339184,0.005148003954226295,0.0069476885466126315,0.008234023678202465
2025-04-01,0.0011076746715317051,-0.011015430624722712,0.010842190696814882,0.0026655243369285066,0.006124168576390551
2025-04-02,-0.007123194368613626,0.018168399872615586,0.007970025716900274,0.00772232092836826,0.014840999198365883
2025-04-03,-0.0008308527882937256,0.010906507263748233,-0.01368776399988887,-0.0028364438275148697,0.00873019344362494
2025-04-04,0.003751940584619102,0.004685090186579337,-0.02640913206315226,-0.013091819381678423,0.009857555854101717
2025-04-07,-0.0030256442612079165,0.010077782537920136,0.001492720404001491,-0.012284280989622929,0.0005191895918155486
2025-04-08,-0.0030399948905491334,0.0034490388975053953,0.00017393061044859324,0.007215674043585286,-0.005509193683437118
2025-04-09,-0.002586048950419811,-0.004066577078397084,-0.0004776358022083368,-0.0020404153649403525,0.007614193932512465
2025-04-10,0.002490059438358533,-0.0007581129365321802,-0.005598764946599527,0.007574060068938716,-0.0022621986296578103
2025-04-11,-0.004204024486732697,-0.0021185656107019168,0.009622360548359354,-0.007239986009962606,0.0009946388087788795
2025-04-14,0.0008486185545324241,0.010772973293150571,0.005634668829044285,0.002609222978221069,-0.014111919313869663
2025-04-15,-0.0009335414130465209,-0.0005001607149470488,0.009497121045397502,-0.004120114289218624,0.008260809514350823
2025-04-16,0.0011477764088511219,-0.006576551745897587,-0.008213117191919517,0.0015158142888957666,0.002704709502935467
2025-04-17,-0.004276772980643573,0.0030819096256183894,0.006912358668418857,-0.0002037124699302414,-0.002814452109641913
2025-04-18,-0.0019128186329160808,0.007569770924973776,0.009132227181496491,0.0017006118949936728,-0.009342664428451823
2025-04-21,-0.003021431979628513,-0.0026492182759630615,0.009453758428576419,-0.0039427896646084155,-0.009490223900379891
2025-04-22,0.001601339959817079,-0.009096367429558008,0.006220684334548237,-0.00736089925604361,-0.0010518520431504457
2025-04-23,0.006445306976945515,-0.0038087089654958843,0.0038980851854959124,0.01265989028367703,0.010382782017406044
2025-04-24,0.001035875427666694,0.00370341282143054,-0.004113392021399889,-0.0006991463327116363,-0.009698423450083815
2025-04-25,-0.006675307966157779,0.002558005399841924,0.005135744382964287,0.002559673656199261,0.014615947594128173
2025-04-28,-0.0024346577000398306,-0.0027456193922238475,-0.002990590058235134,0.002468781054417456,-0.0004185271181112891
2025-04-29,-0.0018456981507272113,0.004421556020171598,-0.015585136429027287,0.0007303525694135563,-0.014066941213412162
2025-04-30,-0.003305761047577826,-0.008716261205615408,-0.0005158092447620352,0.0014647828825877752,-0.0017369423169987866
2025-05-01,-0.006383409158742526,-0.00735496860730973,0.0010418714309384795,-0.010739562545828075,0.00574756406856612
2025-05-02,0.00019796435607448177,-0.005709158107739257,-0.0018200429311642664,0.001000106255382412,0.02270694433415031
2025-05-05,0.0032932383470074024,-0.004332443210395131,-0.003702147189598026,-0.001962739894980707,-0.017027300801248934
2025-05-06,0.0013753744706621785,0.002877290419693279,-0.010400250894184254,-0.015454211271861081,0.0068279021053475695
2025-05-07,0.0009531186657065396,0.014916086722158836,0.018084532313921396,0.007487659251308675,0.0033205583235455813
2025-05-08,-0.002256803935168738,0.011405514001221145,0.004325307226698957,-0.005549212234363842,-0.007913377453996673
2025-05-09,-0.0005835089445322059,-0.0011204217038954557,-0.005306239900264081,0.007750160653802649,-0.010855082519739795
2025-05-12,0.002648352731224025,-0.0011996902512859892,0.0037217973732782215,-0.008945987066938646,0.013457220745738711
2025-05-13,0.00019345263105067611,-0.007755988470983312,0.009941459952040502,-0.006285645187948942,-0.015733192326701718
2025-05-14,0.0017272094153819152,-0.0014726692517170257,0.021033713811481954,-0.023246680256790574,2.065476905146503e-05
2025-05-15,0.0024525366571038296,-0.003299328057197394,-0.00548113315154228,0.008980997521120594,0.006701197516136242
2025-05-16,-0.001445827737898801,0.006511064390027037,-0.010223421675679622,-0.0019407034030206375,-0.010410906055390813
2025-05-19,-0.003413071573770775,-0.003411950893106688,0.0008537414211572149,-0.0013058632528896133,-0.005922951514852785
2025-05-20,-0.0029980053344828223,0.00874466719706676,0.0067892985830952084,0.00491589307300467,0.017836818119939195
2025-05-21,-0.0057855261917736656,0.021936441330498217,-0.0007374089735692488,0.011107577147028348,-0.0028992278839686746
2025-05-22,0.0007552685545207634,0.0005241524517234871,-0.012392035609392317,-0.00815877902855126,-0.007183646900394666
2025-05-23,-0.0020499784392470754,0.007202930735077651,0.009672516703620052,0.002626005585255358,-0.004756291559710196
2025-05-26,0.0022806915789166343,0.004915074709311667,0.011142238739590289,0.001683189920630609,0.006975699803045259
2025-05-27,0.0032490812376504067,-0.0061338386989990105,0.013383358270790506,0.005484842626304524,-0.0026568607738093504
2025-05-28,0.002738082533460388,0.0012884382894674403,-0.011820055472273036,-0.00151663214637535,0.008624661104788664
2025-05-29,-0.0018669045626119364,0.0033731340235569063,0.0069211569236742685,-0.0019641748111358147,0.005747171813549211
2025-05-30,-0.006203419468155409,0.007823165751169732,-0.008682320308464124,0.0009139369543936138,0.003110159661194812
2025-06-02,0.002870077992327461,-0.009952639419071216,-0.007329429634483218,-0.00655033075404512,-0.01273820551365004
2025-06-03,-0.007761405364298262,0.009436304776452874,-0.0003389628286188601,-0.009877960751722528,-0.007856310767534073
2025-06-04,0.003902242616234201,0.003488486872145361,-0.002270345746440461,0.01602814995579527,0.001183907063247538
2025-06-05,0.0005371528717720241,0.01377693762483616,0.00873509129990957,0.0014027154067542858,-0.002086242933069994
2025-06-06,0.003050891855057556,0.006740926610486387,0.0010910588492304787,0.004089481598568525,-0.011014288469581971
2025-06-09,-0.0014247986252442341,0.024214520902639293,0.0025241920060374195,-0.0052876915517722535,0.006016967937297606
2025-06-10,0.001977826952898309,-0.009257069983211474,0.004374045576175288,0.0012337321044684096,-0.009059269627088543
2025-06-11,0.004459978786732307,0.005038694319101543,-0.010739262908854613,0.002236798364416244,-0.012739074266317187
2025-06-12,-0.0013740977483591532,0.004616739424010096,-0.013375546749459784,-0.009757500495207024,0.0012271304763221088
2025-06-13,0.002417919377261206,0.02234224217391781,-0.017265644988746824,-0.006481023404671552,-0.012071821568081415
2025-06-16,0.0035228744425480794,-0.00847446556008896,-0.0017381978633921804,-0.013346931748183058,0.010799950617007828
2025-06-17,0.002451662959112817,-0.009525394535832503,-0.010219740928154503,0.0038851166764260715,0.01533812926107853
2025-06-18,-0.004780514633015126,-8.948308225023799e-05,0.0007212934076135024,-0.008107121966416997,0.0036609951148022612
2025-06-19,-0.002558207800402585,-0.017015584164755022,-0.013382268206621433,0.0020971705760241383,-0.0005701619620889819
2025-06-20,0.0007476763228381669,-0.004809098803468446,-0.022788307218356042,0.010690415890896119,-0.03640142340446954
2025-06-23,0.005196257614265847,-0.012559831074441846,-0.008128463980539416,0.0037037785965902507,-0.010657411560906674
2025-06-24,-0.005095611378715503,0.0062383940431529235,-0.0009572089560230836,0.0039229174583643904,0.00818233991152069
2025-06-25,-0.007851429612431288,0.010391494710692112,0.0036105078240949856,-0.0006221902457305105,0.009421075531544695
2025-06-26,0.003507217809987519,0.017033536804184696,-0.007738566771582109,-0.0033013037541026013,-0.020751294850283528
2025-06-27,0.001986525399598691,0.007851599869816839,0.0054333821722549885,-0.0019376320433150572,-0.016898769325659778
2025-06-30,-0.00632187197909812,0.0026824578515768135,0.010780521398020429,0.002590442145496765,-0.00263956841467453
2025-07-01,0.00048300530541132763,-0.00773536340842697,-0.011005348817121143,0.001683389474832181,-0.02068289651395229
2025-07-02,-0.0003954614158649258,0.007120719460405227,0.004740200178991492,-0.006748271204503064,-0.003090192055013443
2025-07-03,-0.004938463377000308,-0.007024460164647256,0.002365825191394357,-0.003997732647459874,-0.0004756613371288375
2025-07-04,-0.0064704452424208005,0.025487004012227327,-0.005168960346346256,-0.002410373030662053,-0.0019831068160945722
2025-07-07,0.007138926102098251,0.005740626592324974,0.0055576488425087165,0.007553667588633174,-0.009168985812522446
2025-07-08,0.007717771397610149,-0.009684374494505425,0.022888155449249988,0.010492787737955773,-0.031202088991757325
2025-07-09,-0.005672052843536257,-0.00956369303742301,0.008283241864403544,-0.0019480606763879384,0.014450880704783814
2025-07-10,-0.0023881013115033684,0.016278547458601685,0.0006234512429592691,-7.159150207271259e-05,0.010522174645090148
2025-07-11,-0.00208445158586907,0.0018945073547126053,-0.016223630347744177,-0.002758190834027596,0.009787333004370185
2025-07-14,8.992579978827275e-05,0.01479551260377995,0.011910030030293813,0.006179860799769402,0.006515046719107119
2025-07-15,-0.00095916548340513,-0.013880253605082039,-0.001169451489605147,0.0018897974038524978,-0.028422186208023226
2025-07-16,0.004781415497091766,-0.008715135910879163,0.00144958145184123,0.0021713851622765547,0.013281425199290788
2025-07-17,-0.0014964114093824771,0.003374434405515531,-0.012265043817072855,0.00431425192165019,-0.008094531274903139
2025-07-18,-0.0023973567841803966,0.003985721222144311,0.005072646383439292,0.004287880130651449,-0.008374078088967032
2025-07-21,9.669354973287198e-05,-0.0043068613648460045,-0.007123198069957458,0.004863660754043616,-0.006385938687487481
2025-07-22,0.0032298117814121177,0.003726347500602572,-0.0004213243840019013,-0.007781193613547457,-0.00153873271466089
2025-07-23,-0.0023294244649934067,-0.006559350879936851,-0.0007368014478707652,0.003432466806193768,-0.003764226643043774
2025-07-24,0.006166995574984707,-0.008224799851154551,0.011334881777035793,-0.005425839462286777,-0.015404387241469392
2025-07-25,0.0007550312217212835,0.0033984898088448142,-0.012486288088145338,0.00818220420321952,0.008667569110836349
2025-07-28,0.0012935852294112438,0.006996985352798721,0.0006919560656640242,0.0006077938458961291,0.0009414578132842149
2025-07-29,0.0037466027168768234,0.00563915038395966,0.005639737061137342,-0.009650316438755434,0.000544407123115747
2025-07-30,-0.00022688826249784157,-0.008869432480976136,-0.00425306849374068,0.002197952671764444,-0.01831798648436123
2025-07-31,0.00619068521334871,-0.022750138159914814,-0.008595602827217837,-0.00767737271300605,0.003478455082672525
2025-08-01,0.0021330886016696572,0.011830918233879729,-0.011108479036629437,0.006627682912193619,0.0071483393571513554
2025-08-04,0.001350974684693599,0.003224325005465033,0.0026726703982969773,0.006376003856004666,0.017002738417255775
2025-08-05,-0.0001623938477887763,-0.005305639958940275,-0.012420226377074997,-0.0037655129378931485,0.020063970761359212
2025-08-06,-0.003320458362879029,0.0188447565584998,0.001721184506138606,0.010938639903451158,0.009279996953689425
2025-08-07,0.002815721950358826,0.0011149030162990485,0.008235583544419642,-0.013419536580997921,0.00235640282725009
2025-08-08,-0.000976560989796742,0.014536029515129643,-0.003552426984265254,-0.00025230333470015534,0.013230208672003821
2025-08-11,0.0015798510780969028,0.0011307783874076609,0.0024712724096303757,0.002463325324385339,-0.0004949158799044569
2025-08-12,-0.002031065944897683,0.02181749668522994,-0.0006498136108157885,0.006361586531502615,0.0192376804737473
2025-08-13,-0.005215808509137421,0.024792702533573522,-0.011435563557826812,0.005993086126285898,-0.015193995399202595
2025-08-14,0.0033582629464404103,-0.004152626661707201,0.0023246783209600365,-0.002891395379715555,-0.010853284752894701
2025-08-15,-0.006299068201985367,0.015720798255710614,0.0002174702370246473,0.010331537902828428,0.01018698482302876
2025-08-18,0.0029574779066383894,0.00483776643820762,-0.006151132221316899,0.0069082991704293,0.00891122007115848
2025-08-19,-0.0015486486885116502,0.015579178289857953,-0.012509223308129919,-0.009273243844786075,-0.010910120138963024
2025-08-20,0.0008004212066584791,-0.010407978661431852,-0.006583108226514725,0.008994581396003936,-0.0005076294390918006
2025-08-21,-0.001006871347287826,0.009226225359919342,-0.0016785739213589744,0.00044881885698297604,-0.00010719421379631324
2025-08-22,-0.0028313198416617695,0.015312006879622444,0.01316023753799743,0.005790545288266518,0.015313451539514761
2025-08-25,0.0024357696638423127,-0.019213086638420994,-0.007103185076329918,0.0025860408044421973,0.009509888687318073
2025-08-26,-0.001654449238195914,-0.008802630606514709,-0.004822656929697255,0.004627477795983683,0.0038353046975824383
2025-08-27,0.0042584859204062775,-0.024460249154150508,-0.009698702764942346,0.0018665949486648872,-0.021724205384475066
2025-08-28,0.0008825131811674389,-0.002106858292417637,-0.0003206411013658857,0.003034225335042255,0.006693263921063801
2025-08-29,-0.0018796484321063514,0.010984851950754784,-0.004455983498739608,0.01418564292923674,0.002095971623332803
2025-09-01,-0.0032444023167599303,0.019716062917411233,0.0015925616698267194,-0.004775434685815735,0.012192374876831651
2025-09-02,0.0004290911439436592,0.0016968648255786286,0.008381838816682616,-0.0022108121891698434,0.010318286947346461
2025-09-03,0.001267897502583922,0.01647510564179652,-0.010194934619548197,0.013539143076236396,-0.00561769883362967
2025-09-04,-0.0017562560480443982,-0.01233058977514474,-0.0031000088181431878,0.0021864261468904373,0.009334323837300262
2025-09-05,-0.0020858132267005543,-0.01399350982507666,-0.009962045188465525,-0.009717068895815563,-0.004597398478277206
2025-09-08,-0.002893958686151733,0.0031903315856241085,0.00301323977665209,0.0014514394331984837,0.015212862181432947
2025-09-09,-0.006300809544558033,0.011072686259970693,-0.002230275746192837,0.0037624687233248294,-0.008791565675924127
2025-09-10,-0.006128838753467253,0.007161438507261408,-0.00278362097451747,0.004596855985165758,0.007648463022494496
2025-09-11,-0.004375053397857596,-0.01577629417206089,0.00344320662677337,-0.011646687667989927,-0.0029503576293725565
2025-09-12,-0.0018638214052332986,0.0031075843511285594,-0.00032277589293663433,0.004388732771892953,-0.0006295444000880297
2025-09-15,-0.0029272604696846537,-0.009142880080272248,0.001179607346995428,-0.006799156025499823,0.010096101005876832
2025-09-16,-0.001653706861611478,0.01038297345604951,-0.0051921085841430195,0.0008880949562514598,0.006214975487078533
2025-09-17,0.001945761594897298,0.002087251906979982,-0.004041196547968697,0.0013995352311433036,-0.011759919552709358
2025-09-18,-0.007058173046918253,-0.0021313469387071503,-0.004263725999260412,0.009839167565237731,0.005025372827571741
2025-09-19,-0.003046961190228943,-0.0009729584775741091,-0.007527149241447964,0.0051452841313167404,0.011120637248701975
2025-09-22,0.006015407510314837,-0.01533528049156811,0.015088961674519289,0.003166533204585773,0.01115294763961263
2025-09-23,0.0031491540876037527,-0.0032827233600601535,0.0029847660925585327,-0.010965448435754279,-0.013289658170552691
2025-09-24,0.0014147648783120383,0.008872268801519636,0.014646665547209965,0.0036567213083279074,-0.021827522727689785
2025-09-25,-0.0021575996191619713,-0.00593823966158922,-0.022188501727262874,0.013083111232866028,-0.005373876182311136
2025-09-26,0.0028553053659579174,0.00265398791426265,0.00036951210253181443,-0.007715991330599918,-0.0019889821231086225
2025-09-29,-0.0006175810555937462,-0.00417049405934715,0.0061570083755433345,0.0005963466401449672,-0.0007449868960460065
2025-09-30,-0.0009855166920518616,-0.00550369177717407,-0.002540207421938656,0.002329090574819023,0.0272613712124408
2025-10-01,-0.0025354037117246604,0.0030317081862667418,0.0001356063977682358,0.0059854738331481085,-0.008560555688394263
2025-10-02,-0.0036033471807982824,-0.005148324916153295,0.0016663211220683738,0.0008067574606101824,0.00661092462836385
2025-10-03,0.00012247639711797766,-0.005022878309989906,-0.004777450011438629,-0.004842143166620607,0.004264079626231304
2025-10-06,-0.005283225746917036,-0.00597401956142153,0.005432907806411534,-0.008289908683035457,0.01895520624664268
2025-10-07,-0.0029000645445039215,0.02377727504341519,-0.02250201358824665,-0.004856733723518845,-0.021813997629247052
2025-10-08,-0.002476981107985158,0.003399851530599625,-0.00040899922362793405,0.007270902742753993,-0.001798400295377397
2025-10-09,-0.0029746602794712635,-0.0014848514006000364,-0.0034413564019749425,0.002628607662681806,0.016943521247785608
2025-10-10,-0.003297920074139736,0.006146279722355783,-0.0028694735862295666,0.012475420462721971,0.00315417317751527
2025-10-13,0.0016822705231622505,-0.0009846473304642995,0.002717141150903689,0.005924324309437642,-0.007245314322149029
2025-10-14,0.002966584550991178,-0.0037318074619024427,-0.007102018822111325,-0.01709420837358088,0.00075219109191299
2025-10-15,0.0007183964621317756,0.0066265669055628855,-0.0065647719803468944,-0.011672779317760833,0.008633892085835084
2025-10-16,-0.0009797945367021135,0.009495705312959776,0.009188365366380324,-0.003971338291891015,0.014591271916913137
2025-10-17,-0.0002904175231289651,-0.00409955621301036,-0.011736557749709378,4.153625283803957e-05,0.02301620809234467
2025-10-20,-0.0004190459661726695,-0.002970864928403944,-0.006833790406688807,0.002644054370622817,-0.0030696631282313667
2025-10-21,0.0038217721643900643,-0.007153640254425296,0.003652674573202736,-0.00036264458819534103,-0.0026493814911084084
2025-10-22,-0.006288937071653357,-0.01403519651783293,-0.008659277473118857,-0.0071766429627153905,0.013349608892897937
2025-10-23,-0.0017394517403526858,-0.011969538577855274,0.01247523047033762,-0.010091797637339812,0.008095758210933286
2025-10-24,0.0019218613039376064,0.010859405489790717,-0.004437972819770987,-0.005771882599077408,0.005404388698268973
2025-10-27,0.0027027839171852633,0.014195799011627753,0.01105444688865561,0.011032835339058505,-0.02396275635817746
2025-10-28,-0.003265742121763937,0.002624546177619677,0.0020345564521322117,-3.803076498619124e-05,0.00865087868494838
2025-10-29,-0.0007664983983261763,0.004810523982954696,-0.0034480451995303526,-0.006390767833691023,0.015380248370209414
2025-10-30,0.0005775099315902951,0.004422801552301168,-0.007050868515379478,-0.007920469231998751,0.0075270985185013906
2025-10-31,-0.003671113694715149,0.035195987269220824,0.01584689711944261,-0.0015411024154704678,0.0006052509053343438
2025-11-03,0.0005630112103299095,0.012904341365447138,0.0027504925596602385,-0.003760646225186064,-0.006476771740748047
2025-11-04,-0.0035779095816581303,0.004256875797761903,-0.005352961336447305,-0.003571118552680903,0.024148504052870452
2025-11-05,-0.0008874144387764696,-0.007442569535280983,0.003217975332479522,-0.005579012456924366,0.006717362776425169
2025-11-06,-0.009725357200788293,-0.0036789458862609456,0.0007591294688785436,0.0036518595782455976,-0.014738084148928977
2025-11-07,0.00038335734496422447,0.004686737768162913,-0.017120089731991146,0.02393871647886748,-0.00599475515125464
2025-11-10,-0.0001500760082580703,-0.005709989510972215,-0.005709611368769447,-0.007478554850605814,-0.0004641654277347234
2025-11-11,-0.005739710523437422,-0.005490212088777476,-0.005685237282420585,-0.0015755234715879845,-0.01805250687123526
2025-11-12,0.0037341856069588036,-0.008357987161882022,0.00603898901559094,0.002580205246874895,-0.0026629568827448956
2025-11-13,-0.0010923581162207187,-0.008718062483293099,-0.004719363919241165,0.0063021807880112805,-0.007715550793189314
2025-11-14,0.0013829549083915391,0.016932041959493247,0.003494504999838186,-0.0011554281873559728,-0.0024554805286636167
2025-11-17,-0.0030370959407868023,0.01387307410652932,0.006620861563075946,-0.001341017823932528,-0.03378146638384314
2025-11-18,-0.0018244124146740296,0.0016352268313643953,0.0023398159740398525,0.012940306170300658,0.0033046714712200525
2025-11-19,0.002502333742114369,0.01355475361408624,0.007432571407562842,0.011494599146006305,0.014318996513819723
2025-11-20,0.0003352068797345042,-0.0004378060268938936,-0.003957487251742577,0.006427945640884204,-0.015850060636484045
2025-11-21,0.0020933821216054162,-0.006690578960948414,0.013277403776345939,0.0008574668663977017,-0.0003542398777050034
2025-11-24,-0.002562314243638277,0.01899428851090769,-0.01358748711939836,-0.011279584726447167,-0.005109726763149257
2025-11-25,0.00021589895065430176,0.0057442301245974265,-0.003182919023812095,0.0055959113543453416,0.021530204201130495
2025-11-26,-0.0021768673556086327,-0.009138748477145658,0.003089076797944654,-0.006750983171435364,-0.001538668290260877
