code,name,student_group,sector,sub_industry,alpha_ann,alpha_daily,alpha_t_stat,alpha_p_value,ir_ann,beta_mkt,beta_smb,beta_hml,beta_mom,r_squared,resid_vol_ann,classification,n_obs
300037,新宙邦,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.058027672299437456,0.00023026854087078357,0.32722356950382947,0.7434987954142618,0.20231008349658303,1.2056377930207887,0.1434118899025352,-0.2881547470717158,-0.09620262825251433,0.3180613418570307,0.28682540828676756,Pure Beta (纯风格暴露),693
002407,多氟多,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.1940279649089359,0.0007699522417021266,1.1298633323291778,0.2585338167341197,0.676197126033246,1.2174001209255587,0.15989148165974568,-0.025040074085523355,-0.08146486169489704,0.3176206313642066,0.28693994316000143,Pure Beta (纯风格暴露),693
300073,当升科技,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.5261464109509505,0.0020878825831386924,3.1738316022849773,0.001504409459291033,1.8580724781274585,1.40326652318859,-0.11843472177088235,-0.10544280296867377,-0.17711297182605587,0.3938540514051795,0.28316786193464,True Alpha (显著高信息比),693
300568,星源材质,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.2739262482361036,0.0010870089215718397,1.6687797362049,0.09516104005204638,0.9946031779463587,1.2812876318196778,0.15815771211089164,-0.027792112465964847,0.1284479981136499,0.3577616683132042,0.27541260103522125,Pure Beta (纯风格暴露),693
688772,珠海冠宇,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.23866585499690676,0.0009470867261782014,1.2791656640089464,0.20083872429586003,0.8593806384386559,1.3242636130862302,-0.04338882789141671,0.3167349673081112,0.0937608061428113,0.3696878888466928,0.27771844549642266,Pure Beta (纯风格暴露),693
688005,容百科技,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.24951080128524425,0.0009901222273223978,1.4185413785682408,0.15603276689792273,0.8891837335351048,1.2734455456277098,0.049012527672495476,0.2822620114425413,-0.07374287100511101,0.3469854229354893,0.2806065741815481,Pure Beta (纯风格暴露),693
002709,天赐材料,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.3041427225577026,0.001206915565705169,1.5854226058954002,0.11287034837124035,1.051897633971498,1.2623409732738637,-0.17041394817471966,0.15853389750598418,0.19997473933782633,0.3325178870688893,0.28913718667604077,Pure Beta (纯风格暴露),693
002074,国轩高科,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.20227025279402905,0.0008026597333096391,1.2427262668005035,0.21396872118206245,0.7365821140881338,1.2837882094194586,0.01713936157340518,0.029389221986246754,-0.0099841653113769,0.3606777286264038,0.2746065223758976,Pure Beta (纯风格暴露),693
002080,中材科技,同学B（新能源与周期资源组）,growth,绿电与清洁公用,-0.029916932431278295,-0.00011871798583840593,-0.1776668102778754,0.8589846520671893,-0.10883976340048296,1.0489649678635429,0.21420438768434694,-0.07086335025255229,-0.020827396628521858,0.27362682160923735,0.27487134753497217,Pure Beta (纯风格暴露),693
601865,福莱特,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.24936604982148186,0.000989547816751912,1.4433137187350116,0.1489321169515549,0.8691864416800231,1.2102993551955945,-0.3427845855671375,-0.21740182488825505,0.2349295720382187,0.32695944394118104,0.2868959268847891,Pure Beta (纯风格暴露),693
600875,东方电气,同学B（新能源与周期资源组）,growth,绿电与清洁公用,0.15494283319812974,0.000614852512690991,0.8436824006512607,0.398846904668825,0.5325107288147628,1.170396925041433,-0.08567946992867158,0.22868453641946307,0.2627151098105545,0.2968134466128791,0.29096659431255817,Pure Beta (纯风格暴露),693
600547,山东黄金,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.04993754983066525,0.00019816488028041765,0.2573002851298386,0.7969469723603488,0.16506080871282675,0.976200067328463,-0.2821731760462241,0.19345778999991986,0.04805795692106619,0.21784435919403022,0.30254031965605316,Pure Beta (纯风格暴露),693
600489,中金黄金,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.07606334702977026,0.00030183867868956453,0.4033757017330251,0.6866718590683702,0.242580925277789,0.8949726098127259,-0.09535092774298014,0.051523097770262524,0.2414901646889778,0.17687193044272675,0.3135586482847616,Pure Beta (纯风格暴露),693
601899,紫金矿业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.36874010617137987,0.0014632543895689678,1.8921899131909947,0.058465681825433,1.251149005884894,1.0515009573588194,-0.16193450047439462,0.1801592151658995,-0.05438478147421404,0.25061107417794193,0.29472117584474516,Pure Beta (纯风格暴露),693
002155,湖南黄金,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.39131606944149655,0.001552841545402764,1.9594450746259584,0.05006068630469344,1.2571128110396348,1.0334965354618086,0.2961632854849327,0.02798829964649681,0.05285748602451477,0.22123215821529285,0.31128158587285215,Pure Beta (纯风格暴露),693
000975,银泰黄金,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.28609593325213084,0.0011353013224290906,1.6536538965286955,0.09819785509905252,0.9675875051408396,0.958863082550722,0.23337748989278206,0.0021023243519288823,0.10459260362015041,0.21321043006019857,0.2956796483337054,Pure Beta (纯风格暴露),693
600988,赤峰黄金,同学B（新能源与周期资源组）,global,黄金有色与周期资源,-0.11119849298390155,-0.00044126386104722837,-0.6177830839179058,0.5367183356986236,-0.37240264186323857,1.006649968861611,-0.015310872262301713,-0.017996761715581608,0.11084759204991916,0.227355162711393,0.29859748692314103,Pure Beta (纯风格暴露),693
601069,西部黄金,同学B（新能源与周期资源组）,global,黄金有色与周期资源,-0.09444290207801363,-0.00037477342094449856,-0.5323535314768121,0.5944811628057558,-0.3159952149315803,1.138552794728246,0.08091193646324461,0.18499905747137393,-0.11038605986326996,0.2727606236336938,0.29887446902783815,Pure Beta (纯风格暴露),693
603993,洛阳钼业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.3620160386959628,0.0014365715821268365,1.8480494260968099,0.06459519299740969,1.1901325289941358,1.037870108863528,0.3780492727252863,-0.25578578861179585,-0.052748109159276156,0.2367066128197608,0.3041812822324316,Pure Beta (纯风格暴露),693
600362,江西铜业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.5126540634593268,0.0020343415216639953,2.547511087399243,0.010849440539809232,1.6512314025792483,1.167293261350297,-0.13552637677258408,0.31330903551034633,-0.030753747795723027,0.26978037622620066,0.31046772890738,True Alpha (显著高信息比),693
000630,铜陵有色,同学B（新能源与周期资源组）,global,黄金有色与周期资源,-0.08764718858198924,-0.00034780630389678267,-0.4990151719799228,0.6177686956969115,-0.2918352298096875,1.1372320218456384,0.1962637281545382,0.17603732056641155,-0.09441016618529513,0.2697419866403272,0.3003310759949921,Pure Beta (纯风格暴露),693
000878,云南铜业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.027752804520464927,0.00011013017666851161,0.14062115021640226,0.8881692388095671,0.09048621849289883,1.143895660472111,-0.3197980595893475,-0.07968330804623865,0.07432075785261809,0.27224452714224745,0.3067075294194432,Pure Beta (纯风格暴露),693
601600,中国铝业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.3426898716137831,0.0013598804429118378,1.9645941502841664,0.0494612295662631,1.1735702298439512,1.0748555302075617,-0.08271418476067237,0.24081569873752937,0.006056970545976405,0.2600421171964987,0.29200627529496076,True Alpha (显著高信息比),693
002532,天山铝业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.19648211830297962,0.0007796909456467446,1.0691944822261348,0.284982044528047,0.627007853637639,1.1283209755236159,0.026933242747546816,-0.4520953522747248,0.20469845683934274,0.2599576916507139,0.3133646846097255,Pure Beta (纯风格暴露),693
600219,南山铝业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.0957200732399587,0.00037984156047602655,0.5519166143787549,0.5810054847657103,0.308442014043698,0.9314118394562013,0.10098216838376488,0.20196473857239425,0.07919633996415566,0.18736021420098592,0.3103340948435051,Pure Beta (纯风格暴露),693
600549,厦门钨业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,-0.12432055059337746,-0.0004933355182276883,-0.691682856347762,0.4891365154158177,-0.42204956270154725,1.00025467928044,0.07521415199742199,0.237594538521608,-0.013816532236446525,0.22848056409658968,0.29456386543229485,Pure Beta (纯风格暴露),693
600392,盛和资源,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.3555934780763364,0.0014110852304616524,1.9289218160783042,0.053740569036621985,1.1478371628082322,1.420141056985579,0.13065910102796763,-0.3079015422629401,-0.23525854724892353,0.3587026163006303,0.3097943589893552,Pure Beta (纯风格暴露),693
600111,北方稀土,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.4279682977243321,0.0016982868957314766,2.335733315250976,0.019505145018228285,1.3777031944877147,1.3787613420846396,0.05394234691858977,-0.06784381461206578,-0.03262774965272053,0.337819276071597,0.31063896740361985,True Alpha (显著高信息比),693
000831,中国稀土,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.38103340301473376,0.0015120373135505307,2.1753760312793364,0.029601949146718747,1.3083503004324533,1.2972593137889905,-0.014046422501207285,0.1269673575096515,0.13431783197310307,0.3382322460909465,0.2912319452128299,True Alpha (显著高信息比),693
002240,盛新锂能,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.3051231653191676,0.0012108062115839984,1.5798424992828566,0.11414294013997367,0.9972601206264887,1.2715344183463262,0.1396254246753425,-0.17839186498948156,-0.12823017060986308,0.31138831376141896,0.3059614628202382,Pure Beta (纯风格暴露),693
002756,永兴材料,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.01309309702015758,5.195673420697452e-05,0.06450647728159539,0.9485669497305098,0.04038204470539277,1.2368367133786475,-0.10281272303584672,0.08284995446897639,-0.08726664959021918,0.2753442495334484,0.32423066032634745,Pure Beta (纯风格暴露),693
002738,中矿资源,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.3627268220076082,0.001439392150823842,1.9014961788548341,0.05723705253190386,1.1825411319161765,1.3340673787846118,0.1934621661378313,0.24680412724350867,0.007305523262950576,0.3262778324871872,0.30673505742658586,Pure Beta (纯风格暴露),693
002497,雅化集团,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.42513176018615434,0.0016870307943895014,2.2040433717054344,0.027521294030330903,1.3823238781594496,1.2595006913190134,-0.07547280213644667,-0.1787210487076306,0.07831030166297993,0.3053593889101578,0.3075485903869454,True Alpha (显著高信息比),693
000960,锡业股份,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.10922303186179895,0.0004334247296103133,0.6213158594979579,0.5343918207950682,0.375121890646448,1.2092932727108345,0.3303647965737405,-0.12530151718537041,0.003104110709302882,0.30954223686577365,0.2911667769470206,Pure Beta (纯风格暴露),693
600961,株冶集团,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.37011975853713747,0.0014687292005441963,1.9383032169992387,0.052586240163684767,1.189763353853022,1.0061840469183798,0.0815477380041069,-0.0048880158961553495,-0.055345423619760824,0.2127957919604343,0.3110868706272663,Pure Beta (纯风格暴露),693
600497,驰宏锌锗,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.23918587508640166,0.0009491502979619113,1.3297645144928125,0.18359587108202713,0.7994032968397349,1.0938145872253777,-0.2077951164010582,0.04203047291454302,-0.09135611527036223,0.2618723235179172,0.2992055149534289,Pure Beta (纯风格暴露),693
000060,中金岭南,同学B（新能源与周期资源组）,global,黄金有色与周期资源,-0.04876338079787297,-0.00019350547935663879,-0.29882050987475717,0.7650770009323264,-0.16623046875016861,0.9723081299506366,-0.0751564067795033,0.16232156068837528,0.14869467703815178,0.22180932611194615,0.29334803158836376,Pure Beta (纯风格暴露),693
600338,西藏珠峰,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.06711673109513072,0.000266336234504487,0.36596051326693285,0.7143945405569054,0.22436991025992545,1.2166744318739624,-0.19280783027517534,-0.23296288122191802,0.0807551695852887,0.3059109506411979,0.29913427793137737,Pure Beta (纯风格暴露),693
601168,西部矿业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.14880513352361396,0.0005904965616016427,0.8046449780641228,0.42102457908014246,0.5002035306509645,1.1439476992378155,0.1607458650010945,0.20051849348414255,0.027469949121094038,0.2744847307334237,0.29748917071808567,Pure Beta (纯风格暴露),693
000688,国城矿业,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.4760829660154514,0.001889218119108934,2.6597162107779746,0.007820651621938882,1.512600797595707,1.1265366170354598,-0.11681679052056645,-0.1214505477383624,-0.3162356695298727,0.25928326824906356,0.3147446218276426,True Alpha (显著高信息比),693
002114,罗平锌电,同学B（新能源与周期资源组）,global,黄金有色与周期资源,0.3598806905523894,0.0014280979783824978,2.065634016423202,0.03886304996419547,1.2249043414204785,1.0951997429125047,-0.11990827855934443,-0.16070466630631508,-0.003970708137902451,0.26839245590881466,0.29380309823626594,True Alpha (显著高信息比),693
600019,宝钢股份,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,-0.02416085940406426,-9.58764262066042e-05,-0.18687631466150384,0.8517576101993622,-0.11733708661994978,0.7305789994957097,-0.17796160032092403,-0.23006716631540158,-0.033853557693256944,0.25723553789533615,0.20590982868289834,Pure Beta (纯风格暴露),693
000932,华菱钢铁,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.20888384643011082,0.0008289041525004398,1.6840378511062704,0.09217435386949056,0.993953860648503,0.9899823851888271,-0.017642167359938003,0.14235942757580095,0.044247124586207644,0.3636237781076086,0.2101544696388875,Pure Beta (纯风格暴露),693
600585,海螺水泥,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.16405579327394945,0.0006510150526744026,1.3462881779804685,0.1782095969477815,0.7839844415111573,0.7483181393742346,0.28728522977054394,-0.02156450123425797,-0.09277429550020795,0.25193613780742163,0.20925899110666815,Pure Beta (纯风格暴露),693
600309,万华化学,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.2054134015863762,0.0008151325459776833,1.8084115210416918,0.0705424761477966,1.0146431548094381,1.0565610871173652,-0.03631533452789735,0.21698676881679135,0.011203793836711592,0.41284679349799447,0.20244891084388703,Pure Beta (纯风格暴露),693
600346,恒力石化,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.20009691978328267,0.0007940353959654074,1.6020399577582007,0.10914677381730561,0.9784910308337346,1.0370247242662376,0.0934148054758313,-0.1123792721081374,0.05697452124827582,0.399767717909138,0.20449540514723755,Pure Beta (纯风格暴露),693
002493,荣盛石化,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.11245936193429501,0.00044626730926307546,0.8725814519335205,0.38289125401611224,0.5637409187396449,1.0916076193116035,-0.020429886048181863,0.06872896245896387,0.05954917849464389,0.4357165087308098,0.19948766923948028,Pure Beta (纯风格暴露),693
000301,东方盛虹,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.22650905219600923,0.0008988454452222588,1.7610169872436614,0.07823552787525266,1.0698038545476352,1.1373468988314464,-0.1250521112706771,-0.02609464351567318,0.07264507935187346,0.4297569298927726,0.21172951586698877,Pure Beta (纯风格暴露),693
002648,卫星化学,同学B（新能源与周期资源组）,growth,黄金有色与周期资源,-0.0691226930705915,-0.0002742964010737758,-0.40234327266107006,0.6874314122594871,-0.24013406366133946,1.2373742739069236,0.08721546506672177,0.09304372316098507,-0.04811660123782493,0.32230511044921906,0.28785042828440655,Pure Beta (纯风格暴露),693
000792,盐湖股份,同学B（新能源与周期资源组）,growth,黄金有色与周期资源,0.06361654511947769,0.00025244660761697494,0.3388056795065195,0.7347561224483184,0.21660895276225925,1.1961366228584287,-0.1630552087098104,-0.0012014794058664625,0.10548243222855126,0.30274807111766966,0.29369305519564787,Pure Beta (纯风格暴露),693
000408,藏格矿业,同学B（新能源与周期资源组）,growth,黄金有色与周期资源,0.04769765392541567,0.00018927640446593519,0.26717782628498327,0.7893322478354867,0.16373810114290432,1.2427957188116834,0.05653887935199084,-0.10138566938849222,-0.07971073337156398,0.32140665036413885,0.2913045503305733,Pure Beta (纯风格暴露),693
600426,华鲁恒升,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.24867124328452037,0.000986790647954446,1.9720947376154072,0.04859879259668662,1.2425594070565942,0.9840349136686058,-0.01385186648888878,-0.12218516216247027,0.02487667708617111,0.3867043341978267,0.2001282529207831,True Alpha (显著高信息比),693
002064,华峰化学,同学B（新能源与周期资源组）,growth,黄金有色与周期资源,-0.11088673965202657,-0.0004400267446508991,-0.6501914592595277,0.5155685572099105,-0.3778347390481438,0.9562198866700099,0.20579493111575803,-0.113783658574796,-0.06431969811414413,0.21671709229514025,0.2934794718224609,Pure Beta (纯风格暴露),693
600141,兴发集团,同学B（新能源与周期资源组）,growth,黄金有色与周期资源,0.05892806160596375,0.00023384151430937996,0.3529822763900758,0.7241017277851458,0.20875776914170072,1.1609873523390233,0.20451208133722895,0.03978281696407921,-0.02925880538100876,0.3031098691812353,0.2822796097517431,Pure Beta (纯风格暴露),693
600096,云天化,同学B（新能源与周期资源组）,growth,黄金有色与周期资源,0.15772029589167819,0.0006258741900463421,0.8633435115711584,0.3879486275888765,0.5417263543760334,1.030384953734886,0.11155823901628092,-0.15355921129852326,0.11201220151579903,0.2457271576078197,0.2911438489518241,Pure Beta (纯风格暴露),693
000553,安道麦A,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.08542748908284756,0.00033899797255098235,0.6689194144834987,0.5035468849469018,0.41681428370483464,0.8451159485140894,0.08591947505690806,0.19489547590024578,-0.05049449078418733,0.30443542865174245,0.20495336273874598,Pure Beta (纯风格暴露),693
601225,陕西煤业,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.11919194075142837,0.0004729838918707475,0.9545819258669462,0.3397891609083228,0.5600555856818229,0.6813854061686394,0.03943696246359831,0.048560117395610565,0.05723801260644665,0.20828431925184587,0.21282162663608062,Pure Beta (纯风格暴露),693
601088,中国神华,同学B（新能源与周期资源组）,defensive,黄金有色与周期资源,0.08603197168813097,0.00034139671304813876,0.9078142631487585,0.3639763613438852,0.5262380902532583,0.6425697604077814,-0.0318646225604244,-0.014279648402604256,0.06054750550745239,0.28624209611615214,0.16348488123831376,Pure Beta (纯风格暴露),693
600188,兖矿能源,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.14420806963945282,0.0005722542446010032,1.1879393226557315,0.23485731602200566,0.7037305577555751,0.8246562110687127,0.0212366831635596,0.04006953331080554,0.07741284898959254,0.29412689857202146,0.20491943692111242,Pure Beta (纯风格暴露),693
600971,恒源煤电,同学B（新能源与周期资源组）,defensive,黄金有色与周期资源,0.24604115469666554,0.0009763537884788315,2.91111674339758,0.0036013942839246893,1.6187154417382459,0.7403311545099152,-0.011164279512940125,0.05020724099312602,0.0032640478943279025,0.3797582993039884,0.15199778068000394,True Alpha (显著高信息比),693
601699,潞安环能,同学B（新能源与周期资源组）,bluechip,黄金有色与周期资源,0.20151561279739416,0.0007996651301483895,1.5198667958757763,0.12854445712293971,0.9885968901632065,0.8133841492242547,-0.09000565854234188,0.0729661622163712,0.08539949746122417,0.29289926225573704,0.20384002296843778,Pure Beta (纯风格暴露),693
600036,招商银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.27062474509237533,0.001073907718620537,2.214263181423862,0.02681067982122768,1.3764184785417284,0.6895531512477062,0.19387589268886643,-0.015382100465982812,-0.041781784034826235,0.2419058659950406,0.1966151641462222,True Alpha (显著高信息比),693
002142,宁波银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,-0.07289908544103856,-0.00028928208508348634,-0.6010276113695185,0.5478215959243035,-0.35879972692344314,0.9795942731664717,0.016238333579020745,-0.04681947287389979,-0.001061791635252751,0.37578947646106775,0.20317486321998512,Pure Beta (纯风格暴露),693
000001,平安银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.5913561803128256,0.002346651509177879,4.806016070023751,1.539675287261609e-06,2.9207839959769895,0.9662435332584287,-0.09019867601707697,-0.05647024356555379,-0.03564358261736435,0.3738968690373278,0.20246487967865612,True Alpha (显著高信息比),693
601398,工商银行,同学C（大金融与消费医药组）,defensive,大金融与央国企,0.03232466028692324,0.0001282724614560446,0.3349424044213979,0.7376685336430926,0.20009432861273005,0.4874133901079916,0.006198542637573211,0.025926828447341625,0.06839541225562257,0.19012865148606373,0.16154710886126902,Noise / Low Signal,693
601939,建设银行,同学C（大金融与消费医药组）,defensive,大金融与央国企,0.17429569796326194,0.0006916495950923093,1.906418293331766,0.05659595717555338,1.1072918885744831,0.6395313801721064,-0.019823512217430717,0.023872503895918412,-0.1061868268907169,0.302855981813018,0.15740718392478115,Pure Beta (纯风格暴露),693
601288,农业银行,同学C（大金融与消费医药组）,defensive,大金融与央国企,0.15235221939673532,0.0006045722991933942,1.5875400720831885,0.11239037872270867,0.947081420280325,0.461815646326888,0.17503528752517417,0.07658756408485592,-0.019201228388347046,0.17629779236600895,0.1608649648639933,Noise / Low Signal,693
601988,中国银行,同学C（大金融与消费医药组）,defensive,大金融与央国企,0.18766072691318209,0.000744685424258659,1.920194555895905,0.05483332903442827,1.1974458270954598,0.545403978349995,0.02051094199329139,-0.07598767994128522,0.011139023277542974,0.23972800546968132,0.15671750877313123,Pure Beta (纯风格暴露),693
601166,兴业银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.2602228531492128,0.0010326303696397332,2.0338651227296953,0.04196519631302079,1.2852923293829597,0.7791131740760573,0.13690109921551105,-0.18122004541422945,0.023961344186904945,0.27973258566028414,0.20246199809979418,True Alpha (显著高信息比),693
600000,浦发银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.0564340074627627,0.00022394447405858214,0.42795624660386933,0.6686829754170102,0.25604951095311496,0.7523817058220071,0.061825245513679794,-0.21699249587401492,0.0008397069048554868,0.23561833479965044,0.22040271529007643,Pure Beta (纯风格暴露),693
600016,民生银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.16446572971962511,0.0006526417846016869,1.2374813916156004,0.21590841853028242,0.8236466499468796,0.7763763482935393,-0.04344912824915137,-0.04577634744099681,0.05631806613169376,0.282365977332688,0.1996799595193305,Pure Beta (纯风格暴露),693
601998,中信银行,同学C（大金融与消费医药组）,defensive,大金融与央国企,0.20071996157375518,0.000796507784022838,2.236200789029339,0.025338621563764263,1.333516264655063,0.6205784365557623,0.05140032163143033,0.05380556793181165,-0.01355870739920872,0.3039550695779716,0.15051932015667982,True Alpha (显著高信息比),693
601818,光大银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.27576344716902823,0.0010942993935278897,2.2178645472682144,0.026564069439543456,1.3900154491214005,0.7094903304131809,0.0018358178579994783,-0.21273912810905526,-0.03584392428288224,0.2543167513779684,0.19838876419922707,True Alpha (显著高信息比),693
600015,华夏银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.04904889441496259,0.00019463846990064518,0.3916781115677928,0.6952960648724591,0.24265254165346994,0.6853066545257108,0.037968930179069514,0.11072620741800505,0.026862320313490208,0.22757654969263574,0.2021363307416285,Pure Beta (纯风格暴露),693
601916,浙商银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.15371844766334344,0.0006099938399339026,1.1638492191757772,0.24448512178235193,0.7441725353452823,0.6893548548716856,0.03324268289246986,-0.1799021934964746,0.0028008457738859607,0.2271257624674604,0.20656291432741597,Pure Beta (纯风格暴露),693
601009,南京银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.21934911704068122,0.0008704330041296874,1.6370423468544126,0.10162162163561754,1.0494967502344696,0.8029741169806346,-0.2210724982780689,0.035176784323048965,0.020744836702562865,0.282987303567676,0.2090040936207531,Pure Beta (纯风格暴露),693
601169,北京银行,同学C（大金融与消费医药组）,defensive,大金融与央国企,0.09161247451783994,0.00036354156554698386,0.8594123284447148,0.3901130703674526,0.5725199705527007,0.6204121119951561,0.03871760898796713,0.10340065671337562,-0.03479792628030425,0.27907102665170713,0.16001620769560038,Pure Beta (纯风格暴露),693
600919,江苏银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.15936760921926219,0.0006324111476954849,1.224119758090788,0.22090705355581286,0.7593103683111472,0.8128544632596781,0.045331509385339544,-0.03774247040792095,0.06879263270288412,0.27911158648830536,0.20988467413361753,Pure Beta (纯风格暴露),693
600926,杭州银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.2408362840137972,0.0009556995397372904,1.7152846417875252,0.08629305296645301,1.1732898663496327,0.9612913455377791,0.0524010790221364,0.034847317751585775,0.06765302361725911,0.3604406308249817,0.2052658008230249,Pure Beta (纯风格暴露),693
601229,上海银行,同学C（大金融与消费医药组）,defensive,大金融与央国企,0.1135539946815147,0.0004506110900060107,1.1686922299194726,0.2425276536290072,0.6996677298792056,0.6679375177422756,-0.08102852269309066,0.20075816539513744,-0.07498521461814057,0.3090610035420934,0.16229703019334518,Pure Beta (纯风格暴露),693
601838,成都银行,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.05656586056399708,0.00022446770065078208,0.488219207170245,0.6253945811819903,0.2766208095533214,0.9369938394613699,0.16172859640252266,0.0902242414505828,-0.07076823617875484,0.35101416919600337,0.20448881143590703,Pure Beta (纯风格暴露),693
600030,中信证券,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.2814671516275155,0.0011169331413790299,2.173054258719455,0.029776233807423298,1.3324772785868215,1.1146450916159254,-0.1833250326349797,-0.01215597223047485,-0.18346080663961528,0.42715571944071395,0.21123598589690754,True Alpha (显著高信息比),693
601688,华泰证券,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.29036319790053206,0.0011522349123036985,2.495385626578312,0.012582030969404152,1.443892741287274,1.2291232971197439,-0.1902797985509632,0.3407447495129617,0.018209983324103365,0.49482428928824407,0.20109748431982868,True Alpha (显著高信息比),693
601211,国泰君安,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.00771312269695338,3.0607629749815e-05,0.060006445530840266,0.9521505011519302,0.03747530766423276,1.0961776425387526,-0.03681137860411674,-0.06885748498732912,0.16113737150620544,0.4248882913062969,0.20581879583379514,Pure Beta (纯风格暴露),693
600837,海通证券,同学C（大金融与消费医药组）,bluechip,大金融与央国企,-0.039239727125592386,-0.00015571320287933486,-0.3069786612918631,0.7588596143772457,-0.18210510681388978,1.067512167847617,0.11799110068575737,0.19216149661636603,-0.036826851660965415,0.38650271661729396,0.21547845533895507,Pure Beta (纯风格暴露),693
000776,广发证券,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.2897158181341595,0.0011496659449768234,2.391322893128904,0.016787781318236997,1.4298988939182138,1.1185449783385368,-0.08494502384843736,-0.025678179236961182,0.02700619413277985,0.44242305612086696,0.20261279966465268,True Alpha (显著高信息比),693
600999,招商证券,同学C（大金融与消费医药组）,bluechip,大金融与央国企,0.35885830678243413,0.0014240408999302942,2.7530887359997256,0.005903589233940065,1.7599247179372037,1.2137580459195856,0.19783943131034012,-0.029529056282866683,-0.007535987106566976,0.47719043862328525,0.20390548705006523,True Alpha (显著高信息比),693
000166,申万宏源,同学C（大金融与消费医药组）,bluechip,大金融与央国企,-0.040268465434749635,-0.000159795497756943,-0.35455158494783223,0.7229255521943336,-0.2030790922644545,1.0096180568421933,-0.04742397664686256,-0.058887588651289124,-0.0328899924622158,0.40345516083675514,0.1982895678020417,Pure Beta (纯风格暴露),693
600958,东方证券,同学C（大金融与消费医药组）,bluechip,大金融与央国企,-0.06785548869860862,-0.000269267812296066,-0.6067077500636088,0.5440448780102944,-0.33637264852773635,1.2032887312183795,-0.05573814706568011,-0.022069378404932352,-0.0531003203254037,0.4809754505407797,0.20172712910994442,Pure Beta (纯风格暴露),693
